Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	OPF	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
20	32184.91	4738.4653	39058.008	23627.531	24.0	1603.8538	16815.555	8431.522	41205.953	1326.4625	7560	-1.6556846e-09	23172322.0	-0.0624382	-11492580.0	-0.59331745	0.095561706	0.5611111	6.0	1386.2616832256317
21	31410.324	5790.5864	39427.527	22002.537	24.0	1585.2427	13371.687	7524.972	33605.152	1075.7426	7920	-2.1192763e-08	29403074.0	-0.050676502	-18377264.0	-0.5924809	0.089988105	0.4722222	4.0	1448.4878861904144
22	32110.115	5013.98	39111.137	24340.986	24.0	1583.7733	14293.142	7360.1455	34381.254	1298.7463	8280	4.702144e-08	27426140.0	-0.056919586	-13816288.0	-0.5917132	0.07570858	0.54444444	5.0	1517.3261539936066
23	33736.035	5168.8076	38867.625	25631.48	24.0	1633.3597	15149.075	8096.086	36941.38	86.63595	8640	-1.3038516e-08	13947847.0	-0.025365356	-5225710.0	-0.5914653	0.07594921	0.38333333	2.0	1582.0372731685638
24	31561.645	4165.8843	38917.547	25869.54	24.0	1563.4575	16334.714	7969.849	40061.77	1634.3031	9000	-6.724149e-08	22982206.0	-0.031693287	-15822218.0	-0.5913222	0.0752973	0.47777778	2.0	1647.833377122879
25	31482.893	5117.9277	38810.86	23043.496	24.0	1576.125	15950.108	7983.086	36847.086	1718.6968	9360	-2.3179585e-09	13446373.0	-0.01624934	-5574354.5	-0.59119064	0.12293378	0.5472222	2.0	1715.5745630264282
26	31597.29	3473.7048	38064.27	24555.713	24.0	1542.0837	15276.991	7671.6377	37827.035	414.75598	9720	4.1392113e-08	12432053.0	-0.009838343	-4232884.5	-0.59099865	0.10186908	0.5083333	2.0	1778.0890350341797
27	33971.92	4290.0645	39041.816	26385.607	24.0	1621.5424	15495.164	8810.667	41810.965	1096.4337	10080	-6.6227385e-10	21717494.0	-0.07025246	-7033789.0	-0.59073305	0.093200654	0.5388889	11.0	1840.7833259105682
28	33765.977	5145.5557	39709.605	24636.557	24.0	1612.0988	16902.736	8236.095	37714.613	2270.5693	10440	-1.3493829e-08	17302764.0	-0.050365686	-6486887.0	-0.58872056	0.099983886	0.45	4.0	1904.4519090652466
29	32649.174	4535.8047	38369.49	24869.395	24.0	1596.379	15096.393	8169.841	35122.668	162.18193	10800	-8.112854e-09	19654104.0	-0.062287636	-11221737.0	-0.5884676	0.076510884	0.5083333	6.0	1975.078063249588
30	33078.54	4089.4387	38559.312	27556.188	24.0	1604.9482	15902.402	8739.379	43923.496	807.59094	11160	2.6656522e-08	34526732.0	-0.047420066	-19606246.0	-0.5873931	0.097954005	0.48333332	6.0	2039.1473472118378
31	34466.363	4539.2715	38431.707	26168.436	24.0	1657.1312	19357.41	11259.95	50080.73	750.04	11520	-6.14259e-08	76855760.0	-0.10120373	-66047190.0	-0.5864261	0.080554426	0.5833333	18.0	2105.0982599258423
32	34724.312	3236.487	38184.574	28678.19	24.0	1665.907	14641.241	8052.384	32848.566	192.23792	11880	1.821253e-08	25304046.0	-0.06735153	-15087493.0	-0.584321	0.0762482	0.50555557	6.0	2166.893655061722
33	32176.727	3891.8203	38730.688	27371.994	24.0	1586.7546	17575.703	9860.762	44379.324	1176.3221	12240	3.0423205e-08	32719422.0	-0.051723927	-21454030.0	-0.5857388	0.077998504	0.41666666	5.0	2232.187651157379
34	32911.348	3780.988	38472.1	25893.348	24.0	1601.1946	15585.411	8164.857	39349.26	1419.4115	12600	2.1523899e-08	21070622.0	-0.06550772	-10004469.0	-0.5874201	0.08532406	0.45833334	7.0	2299.633090019226
35	32740.732	4229.114	38833.76	25348.695	24.0	1573.2982	14121.697	7037.7266	30961.633	1201.4272	12960	-1.9371509e-08	20499442.0	-0.06866021	-11988580.0	-0.5893229	0.07858987	0.525	7.0	2369.633697986603
36	32721.38	3989.7166	38904.395	27293.709	24.0	1571.3157	16743.775	9167.733	39032.14	321.79868	13320	-5.989439e-08	19929298.0	-0.09743964	-12663840.0	-0.59034616	0.076630935	0.5972222	19.0	2432.8436720371246
37	31315.951	2876.4956	38320.723	27691.69	24.0	1515.2096	16099.473	7668.6064	39083.105	2458.226	13680	-2.4835268e-08	17130418.0	-0.09305951	-7465230.0	-0.5904443	0.077684075	0.5972222	14.0	2496.6736221313477
38	32463.135	3722.9233	39315.42	27605.162	24.0	1551.6521	13986.349	7809.4795	38431.57	543.10803	14040	2.7484363e-08	37237016.0	-0.057278883	-25997364.0	-0.58866733	0.093592994	0.525	4.0	2559.2701802253723
39	35164.746	2654.9023	38483.164	30541.547	24.0	1664.0177	15794.052	8342.467	40284.52	1909.7433	14400	-1.0099676e-08	18473444.0	-0.030914277	-10631724.0	-0.58834624	0.08792572	0.42777777	3.0	2620.6775710582733
40	32841.96	2851.729	37629.54	29145.367	24.0	1593.2892	19372.57	8665.748	41327.793	1820.5981	14760	-9.934108e-10	37208788.0	-0.044772476	-26057482.0	-0.58807415	0.085259244	0.47777778	5.0	2681.317994117737
41	33126.125	2936.3882	37431.63	28754.525	24.0	1581.0503	15776.506	8526.149	36792.05	1675.0515	15120	-3.4934946e-08	17181236.0	-0.07936397	-10290262.0	-0.5869959	0.07795326	0.5472222	9.0	2747.8633930683136
42	33450.043	3614.4343	39946.375	28051.447	24.0	1584.5164	16508.926	8606.481	39302.004	851.8159	15480	-3.1623575e-08	15479351.0	-0.077902496	-9753970.0	-0.58607763	0.07890854	0.4888889	6.0	2809.0199842453003
43	33249.85	2691.1658	37848.617	29293.184	24.0	1565.9302	16081.045	7964.9907	38459.09	1674.984	15840	5.794896e-09	8857145.0	-0.049403787	-3316403.0	-0.58798915	0.082696624	0.41666666	4.0	2868.752069234848
44	34732.34	3917.6406	39204.96	27153.898	24.0	1630.0128	16268.0	8525.262	35888.508	1639.0295	16200	2.272427e-08	17199328.0	-0.0612428	-8730458.0	-0.5894118	0.08224891	0.46666667	6.0	2933.1528520584106
45	33941.484	3426.1833	38943.05	29506.588	24.0	1585.7467	16787.914	8002.5933	38731.496	2296.8027	16560	4.056427e-09	8570284.0	-0.06628379	-3026927.0	-0.5910094	0.07899161	0.4888889	7.0	3000.454877138138
46	33319.418	3458.364	38655.207	27824.246	24.0	1585.5521	16196.878	9148.161	39069.043	353.61426	16920	-3.1458008e-08	23332600.0	-0.05898794	-13162612.0	-0.5908229	0.08264658	0.42777777	5.0	3064.794307231903
47	33365.277	3178.8381	37997.914	28545.115	24.0	1570.836	16283.941	8128.133	36942.586	1327.2246	17280	3.526608e-08	13274352.0	-0.080932066	-7305519.5	-0.5906391	0.07672028	0.57222223	10.0	3129.279994249344
48	34327.004	3447.03	38321.86	27559.174	24.0	1624.5118	16560.527	8591.007	43689.33	1800.5583	17640	9.934108e-10	24224236.0	-0.057153642	-13024822.0	-0.58995515	0.0961914	0.45277777	5.0	3194.023162126541
49	32045.623	3097.841	38181.832	28374.895	24.0	1543.4136	17619.473	8676.57	43189.668	1113.6158	18000	3.3362046e-08	27672632.0	-0.025721174	-24348546.0	-0.58991605	0.08201177	0.44444445	3.0	3256.072295188904
50	31695.973	2651.5027	38119.62	28294.068	24.0	1516.5217	14872.243	7699.291	34262.316	1070.9447	18360	2.251731e-08	12059920.0	-0.002224489	-4702140.0	-0.5893894	0.09978008	0.53333336	1.0	3324.9610192775726
51	30957.16	1998.0428	35961.125	26923.889	24.0	1497.9719	17021.104	8190.654	44575.04	1632.0581	18720	4.124724e-08	14434813.0	0.034430556	-9849285.0	-0.58917445	0.10160885	0.6666667	1.0	3387.2145709991455
52	32890.004	3476.483	39671.688	28082.014	24.0	1574.5465	14484.723	7306.4604	33505.6	945.4414	19080	1.5811787e-08	13840944.0	0.06710382	-10342359.0	-0.58909667	0.09593557	0.63611114	1.0	3449.8898413181305
53	32933.816	4165.1606	40587.098	27736.912	24.0	1568.9667	15177.006	7510.374	37668.68	733.14514	19440	1.9868216e-08	15249751.0	0.016275145	-5898496.0	-0.5889256	0.075516395	0.60555553	2.0	3515.4963681697845
54	32879.21	3908.93	40587.527	24990.756	24.0	1583.8508	16563.643	8226.613	37131.227	1206.9532	19800	-1.1010302e-08	14608860.0	-0.056289975	-7021518.5	-0.58836985	0.07672856	0.47777778	7.0	3579.687721014023
55	33013.875	4903.344	40099.117	27114.691	24.0	1594.1309	15485.036	8052.2773	33942.3	1930.7968	20160	1.46942005e-08	21714292.0	-0.05344947	-14364436.0	-0.58735424	0.07614058	0.45555556	5.0	3644.5221362113953
56	32973.785	4658.628	40110.26	26106.484	24.0	1582.4917	16870.605	8458.68	42122.508	1192.8075	20520	-2.0613273e-08	14361771.0	-0.063462675	-10292684.0	-0.5867591	0.07533826	0.48333332	8.0	3705.295993089676
57	31862.879	3163.163	39635.164	26992.1	24.0	1537.7319	14577.435	7078.159	31806.664	292.84995	20880	5.3809748e-09	12929963.0	-0.054665755	-7266789.5	-0.5847561	0.09375748	0.40833333	6.0	3764.3341250419617
58	31238.604	4538.312	40734.67	24596.172	24.0	1531.5139	16876.305	7930.6743	38955.734	1072.2003	21240	-3.9901998e-08	14890742.0	-0.013616896	-10432606.0	-0.58417356	0.0753602	0.5	2.0	3823.8642270565033
59	32787.395	4507.366	39966.797	26432.205	24.0	1575.0382	14837.178	7638.942	36223.74	1690.0608	21600	1.5894573e-08	17327180.0	-0.06627795	-10566895.0	-0.5841422	0.09469167	0.46944445	6.0	3882.936176300049
60	33347.81	3425.9998	39275.02	28655.021	24.0	1573.5826	16678.434	8371.169	41079.44	1685.2706	21960	4.7435364e-08	10536103.0	-0.067439996	-7515223.0	-0.5856903	0.078498915	0.56666666	7.0	3942.299373149872
61	32973.973	4375.5312	39742.42	25476.338	24.0	1580.7976	17320.75	7943.4536	36463.62	2079.6602	22320	1.1920929e-08	18477832.0	-0.059517052	-10919842.0	-0.58650124	0.09057613	0.4	7.0	4006.400650024414
62	34243.723	4054.5154	39676.273	29007.648	24.0	1637.6465	18672.54	11210.208	54616.5	984.57574	22680	-1.448724e-08	46140044.0	-0.13461612	-42081084.0	-0.586167	0.07281768	0.73055553	79.0	4072.91414809227
63	32256.084	3418.4294	39337.816	27024.105	24.0	1539.9502	16103.812	7747.9434	34432.992	1613.2014	23040	1.0265245e-08	12545961.0	-0.030106572	-8894271.0	-0.60647583	0.08380254	0.56666666	4.0	4139.823639154434
64	32538.492	3113.837	39000.98	28849.246	24.0	1552.5569	15238.128	7783.1226	34067.266	760.47876	23400	-3.5597218e-08	10467058.0	-0.021068718	-8173536.0	-0.60731745	0.0903	0.61388886	4.0	4210.63982629776
65	32521.459	4944.577	40997.188	26030.045	24.0	1559.7264	16755.555	7782.1313	35490.28	1941.9551	23760	7.450581e-09	23500236.0	-0.059780482	-16281586.0	-0.60801893	0.0812919	0.45555556	5.0	4283.50412106514
66	30754.72	2752.042	39166.27	26377.057	24.0	1487.4921	15539.704	8404.616	39096.203	1246.4669	24120	-1.4445848e-08	10024924.0	-0.09549995	-8452406.0	-0.60812443	0.08170215	0.5972222	17.0	4352.967538118362
67	32615.068	4372.507	40473.516	28293.604	24.0	1564.4695	15220.204	7071.775	34163.453	1989.7384	24480	5.4306454e-08	12865011.0	-0.00022796658	-7350939.0	-0.61424017	0.07640212	0.44722223	1.0	4423.141320228577
68	32279.162	4288.869	41081.14	27822.498	24.0	1527.517	17050.604	8186.22	39177.203	817.08	24840	2.4007427e-09	21110110.0	-0.040625077	-14737272.0	-0.6146744	0.08992542	0.525	6.0	4493.089802980423
69	33534.53	3609.9836	40014.895	28914.928	24.0	1568.9061	15054.069	7695.53	31826.44	577.4284	25200	3.013346e-08	14997392.0	-0.088503785	-10101137.0	-0.61551577	0.07740749	0.42222223	14.0	4562.983970165253
70	35227.3	2961.6816	39357.28	29514.564	24.0	1641.9672	17832.033	8542.757	33289.82	2210.1782	25560	-3.973643e-08	8632235.0	-0.10167	-6417742.5	-0.6143567	0.078844495	0.59166664	14.0	4632.918721199036
71	32250.96	4296.1875	38654.934	24291.814	24.0	1554.2302	17720.605	8874.535	40240.656	1172.887	25920	1.25004185e-08	23112770.0	-0.08869924	-18583662.0	-0.61544	0.08000328	0.51111114	12.0	4703.184260129929
72	32590.291	3134.7163	38755.984	28517.768	24.0	1533.3541	15222.736	7398.059	35357.2	1496.4293	26280	-5.4306454e-08	10947875.0	-0.049620036	-8390848.0	-0.61709476	0.09727189	0.5416667	5.0	4775.326201200485
73	35247.516	3692.8445	40790.906	29333.375	24.0	1665.9353	17487.232	8651.9795	41275.85	1803.737	26640	2.880891e-08	7146321.0	-0.050981704	-4375740.5	-0.61771286	0.09529646	0.45833334	5.0	4843.015033245087
74	32862.484	3259.4849	38744.934	28040.354	24.0	1581.0234	16549.59	8368.165	34268.836	745.3014	27000	2.3841858e-08	6910322.5	-0.07087087	-2641136.5	-0.6184735	0.08680928	0.6	10.0	4904.6361701488495
75	31913.178	3970.8264	38972.426	24789.648	24.0	1535.8849	16703.975	8183.698	37365.5	1306.6569	27360	-2.8477775e-08	11870463.0	-0.022021402	-8451423.0	-0.6189764	0.09272187	0.46944445	2.0	4975.398414134979
76	33808.207	4213.1377	39841.684	27562.78	24.0	1604.3021	16164.386	7459.576	31397.521	2156.8374	27720	-3.543165e-08	7549610.0	-0.02166031	-3905435.0	-0.618882	0.08303654	0.5222222	2.0	5046.524873018265
77	33516.957	3312.186	39521.984	27098.49	24.0	1568.608	16203.874	8048.612	34026.04	618.9041	28080	1.4156103e-08	10184955.0	-0.09415334	-7331596.5	-0.61879706	0.076125115	0.50555557	13.0	5120.1363871097565
78	32073.494	3281.4392	40506.15	27368.02	24.0	1516.6439	16847.65	8160.347	35722.363	1442.7474	28440	1.1300047e-08	13302313.0	-0.052566476	-11296079.0	-0.6221468	0.09858854	0.5555556	6.0	5190.598435163498
79	32992.668	3248.9465	39964.766	26893.383	24.0	1544.4996	16026.717	7816.6597	35153.652	730.68256	28800	4.30478e-09	11806285.0	-0.075637184	-9924712.0	-0.6235941	0.079514496	0.48333332	9.0	5262.949023008347
