Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	OPF	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
32	33344.254	0.0	33344.254	33344.254	24.0	1724.6134	17420.639	7172.3164	28305.846	4219.346	792	563.12915	5903408.5	-163.90894	-5123323.0	-0.6073748	0.13931303	0.7083333	2.0	168.40230417251587
33	31413.21	0.0	31413.21	31413.21	24.0	1667.8983	17388.904	8334.508	30661.01	2930.9626	816	1445.0282	5475367.5	-123.521484	-4748146.0	-0.6074679	0.09426538	0.33333334	1.0	173.88060021400452
34	31674.76	0.0	31674.76	31674.76	24.0	1697.6582	16857.623	8913.564	31126.297	2888.7068	840	1133.5013	4738194.5	-126.71283	-3326404.5	-0.6074192	0.21175392	0.5833333	2.0	179.3128800392151
35	31819.297	0.0	31819.297	31819.297	24.0	1681.5297	16257.606	8259.443	29113.291	1798.05	864	503.30847	1511140.4	-83.7605	-786366.9	-0.6074888	0.10033056	0.375	1.0	184.61800813674927
36	31177.473	0.0	31177.473	31177.473	24.0	1837.0363	12853.319	7095.149	25154.129	29.111769	888	-1562.8512	7374686.0	230.54529	-6506520.5	-0.60755044	0.079308	0.8333333	1.0	189.411386013031
37	32666.34	0.0	32666.34	32666.34	24.0	1712.3795	16548.275	9358.615	30851.176	2381.461	912	543.81305	3737866.8	-135.26202	-3041396.5	-0.60767275	0.9795389	0.75	1.0	194.65057015419006
38	32647.168	0.0	32647.168	32647.168	24.0	1841.9235	12471.816	8453.682	26918.205	855.7986	936	-2334.3503	12067669.0	832.40393	-11328647.0	-0.6077518	0.7383439	0.9583333	1.0	200.278400182724
39	33814.625	0.0	33814.625	33814.625	24.0	1787.4336	15971.11	7469.5835	27426.385	1662.8909	960	-475.77917	5277028.5	339.76263	-3774588.0	-0.607899	0.1858099	0.75	1.0	205.62374091148376
40	33699.11	0.0	33699.11	33699.11	24.0	1721.3922	18374.287	9766.743	33321.13	675.39276	984	1619.8608	7196324.0	-38.84326	-6208493.0	-0.607948	0.2221657	0.7083333	1.0	210.87831711769104
41	34339.19	0.0	34339.19	34339.19	24.0	1838.711	14329.235	9911.115	30182.195	1392.5172	1008	-1507.4054	9822233.0	180.70947	-8639525.0	-0.6079925	0.07854381	0.875	6.0	216.29460620880127
42	35266.617	0.0	35266.617	35266.617	24.0	1712.3148	20725.02	7970.097	30677.34	4875.958	1032	2217.211	34412760.0	-134.08081	-32617870.0	-0.6076752	0.15358885	0.41666666	1.0	221.30790519714355
43	34311.05	0.0	34311.05	34311.05	24.0	1702.3864	16005.183	8270.027	29263.549	2140.9414	1056	-635.92065	1881671.9	44.81653	-1160710.4	-0.6074415	0.119885355	0.5833333	5.0	226.253191947937
44	33712.547	0.0	33712.547	33712.547	24.0	1907.3756	13385.238	9738.169	30836.975	446.52084	1080	-1934.4694	12076548.0	33.963867	-10524464.0	-0.60668063	0.101075344	0.5416667	14.0	231.66088604927063
45	33922.86	0.0	33922.86	33922.86	24.0	1704.7275	19572.783	9306.241	34352.004	5178.874	1104	2382.3792	11950992.0	-130.71802	-11068055.0	-0.6113853	0.1560604	0.5	1.0	236.71063995361328
46	32745.652	0.0	32745.652	32745.652	24.0	1902.1827	13403.827	8194.528	26681.676	291.5358	1128	-1810.3761	6926547.5	146.6189	-5687807.5	-0.6118337	0.123238705	0.5	1.0	241.89833617210388
47	34562.805	0.0	34562.805	34562.805	24.0	1762.001	17936.854	8018.3896	29513.361	4042.8503	1152	659.7202	4909677.0	-150.16458	-3960253.8	-0.6122163	0.16989066	0.6666667	3.0	246.91408705711365
48	33429.81	0.0	33429.81	33429.81	24.0	1705.4574	18726.732	9682.839	36024.95	2227.7134	1176	1802.9669	8125424.5	-92.03186	-6853369.5	-0.61297566	0.17285572	0.625	2.0	252.88340306282043
49	32346.502	0.0	32346.502	32346.502	24.0	1685.3654	16164.7295	8241.356	29586.629	1738.9437	1200	239.26622	2189972.2	-10.31311	-1313822.5	-0.6130841	0.093681686	0.33333334	2.0	257.84248208999634
50	33049.773	0.0	33049.773	33049.773	24.0	1703.043	15885.734	8226.754	29696.98	1613.1892	1224	-233.5743	1046871.94	-21.407227	-388878.5	-0.6132228	0.1263616	0.41666666	2.0	263.6039459705353
51	31497.49	0.0	31497.49	31497.49	24.0	1879.4518	11743.333	8990.323	26941.633	64.22734	1248	-2424.5085	15109385.0	-389.38135	-13981778.0	-0.6134204	-0.1243701	0.625	79.0	269.555379152298
52	33009.668	0.0	33009.668	33009.668	24.0	1689.1709	18182.018	7747.569	31890.51	5780.2583	1272	1451.0684	8581546.0	-237.09973	-7327452.5	-0.6620981	0.112934165	0.6666667	3.0	274.56364393234253
53	32208.328	0.0	32208.328	32208.328	24.0	1837.0363	13449.571	8493.966	27916.805	39.00334	1296	-1607.7838	7090770.0	-294.91626	-5260666.0	-0.6623253	-0.13278456	0.5833333	79.0	280.1570498943329
54	33722.562	0.0	33722.562	33722.562	24.0	1716.6084	17729.746	7793.915	30761.367	3719.0981	1320	873.6511	4924520.0	-159.24506	-4014044.5	-0.6750616	0.0882859	0.5833333	2.0	285.1640441417694
55	32710.168	0.0	32710.168	32710.168	24.0	1808.374	15855.805	10766.363	34547.184	1567.4768	1344	307.63315	8004929.5	-331.03214	-6018033.5	-0.6755169	-0.0018963715	0.5	79.0	290.5523021221161
56	34114.723	0.0	34114.723	34114.723	24.0	1729.5934	16650.03	7784.556	26403.674	3121.2693	1368	-266.09158	11615281.0	-261.15274	-10606358.0	-0.67361766	0.30648628	0.5416667	1.0	295.621778011322
57	34138.617	0.0	34138.617	34138.617	24.0	1741.9463	16305.767	9670.648	29941.205	1917.2357	1392	-306.3179	2305578.5	-56.319183	-1703825.0	-0.6737675	0.19927335	0.7083333	2.0	300.5299038887024
58	31872.363	0.0	31872.363	31872.363	24.0	1893.3148	13585.382	8828.584	27855.416	2040.2765	1416	-1202.6158	6219090.0	-176.37292	-4984203.5	-0.67393494	-0.09167477	0.5416667	79.0	305.8817732334137
59	31795.074	0.0	31795.074	31795.074	24.0	1879.4518	14983.8955	7946.4805	28406.795	2431.912	1440	-226.37532	1319433.0	-78.86842	-242811.88	-0.6848547	-0.053458657	0.20833333	79.0	311.3778519630432
60	28931.928	0.0	28931.928	28931.928	24.0	1712.7264	20670.494	9003.565	29947.453	3208.054	1464	5023.732	58468036.0	-446.6953	-56906776.0	-0.6879578	0.557943	0.625	1.0	316.4879550933838
61	27763.855	0.0	27763.855	27763.855	24.0	1681.3615	13528.109	5898.923	22214.867	2287.8066	1488	-140.6519	1438177.4	132.76183	-775040.9	-0.6880583	0.16342114	0.5833333	1.0	321.5621221065521
62	30773.127	0.0	30773.127	30773.127	24.0	1724.624	13196.372	7079.7183	25202.834	1542.9749	1512	-1439.8945	5644682.5	135.8739	-4967361.5	-0.6881453	0.12886485	0.625	1.0	326.71900820732117
63	34598.734	0.0	34598.734	34598.734	24.0	1822.3896	14285.651	8653.213	29739.713	2751.209	1536	-1834.4047	12005456.0	-383.1134	-11172623.0	-0.688195	-0.40532216	0.6666667	79.0	332.4090061187744
64	31469.578	0.0	31469.578	31469.578	24.0	1713.4976	18925.54	7622.3745	27763.541	2215.8438	1560	2381.2964	24097818.0	-509.5033	-23311234.0	-0.69601727	0.48778018	0.375	1.0	337.5341272354126
65	32510.486	0.0	32510.486	32510.486	24.0	1736.9972	14596.148	7369.067	26062.92	1512.4275	1584	-1045.898	3337891.0	168.89264	-2432546.2	-0.69605285	0.32260558	0.6666667	2.0	343.29476404190063
66	33032.94	0.0	33032.94	33032.94	24.0	1885.8033	14651.836	9257.406	30403.209	1458.5211	1608	-834.3298	4077236.8	-151.33698	-2796644.0	-0.6960057	0.082836084	0.375	19.0	348.6450800895691
67	29176.014	0.0	29176.014	29176.014	24.0	1708.1644	17048.865	7667.518	28261.957	2447.1812	1632	2020.0011	9196430.0	-84.59595	-8600184.0	-0.7007426	0.10153738	0.16666667	2.0	353.6993510723114
68	29547.307	0.0	29547.307	29547.307	24.0	1700.4629	15105.8	7412.588	26747.057	2115.6846	1656	458.22702	1262674.9	-58.777893	-930337.4	-0.7017202	0.10144958	0.5833333	7.0	358.5467059612274
69	27054.87	0.0	27054.87	27054.87	24.0	1685.6045	14657.203	6692.694	25327.586	1798.0842	1680	954.2707	2894296.2	-78.682556	-2292542.0	-0.7043258	0.26267996	0.29166666	1.0	363.224493265152
70	27888.406	0.0	27888.406	27888.406	24.0	1688.1504	12194.355	4646.574	20064.617	2724.5757	1704	-1260.704	6003054.5	-93.37427	-5688416.5	-0.7045898	-0.03429998	0.875	79.0	368.2594940662384
71	28114.17	0.0	28114.17	28114.17	24.0	1707.2598	14122.698	8189.349	28821.654	2048.6147	1728	421.6016	6164777.5	-227.94762	-5792266.5	-0.7206453	0.11008064	0.41666666	1.0	372.9904091358185
72	29546.402	0.0	29546.402	29546.402	24.0	1694.2365	14347.875	5404.6445	25037.459	4256.134	1752	-279.57642	3447634.2	33.088943	-2743017.0	-0.72063893	0.07616091	0.41666666	2.0	379.09192395210266
73	32269.291	0.0	32269.291	32269.291	24.0	1755.5103	13236.684	7479.7856	25563.768	1081.404	1776	-2014.9116	8332720.5	-327.6748	-7485911.0	-0.7208039	-0.33417165	0.5416667	79.0	384.94161796569824
74	29183.812	0.0	29183.812	29183.812	24.0	1702.6993	16579.297	7282.6294	29445.898	3067.4807	1800	1652.4093	7398852.0	-79.311035	-6282929.0	-0.7403213	0.07859617	0.29166666	3.0	390.6256561279297
75	27914.588	0.0	27914.588	27914.588	24.0	1688.1504	13933.011	5428.118	22789.059	3410.5015	1824	47.237507	1910733.9	-96.50781	-1479402.2	-0.74069935	0.0955345	0.625	4.0	396.13951110839844
76	29739.928	0.0	29739.928	29739.928	24.0	1719.0146	14395.827	7157.44	27447.88	2630.8696	1848	-131.99878	1403547.9	-40.122208	-621748.9	-0.74044585	0.09382629	0.25	2.0	401.4723930358887
77	30421.723	0.0	30421.723	30421.723	24.0	1719.8815	14580.142	7550.929	27103.652	1565.161	1872	-292.8428	1290313.4	-63.895355	-966057.4	-0.7403057	0.07823599	0.5	5.0	406.12379026412964
78	31118.84	0.0	31118.84	31118.84	24.0	1740.3131	13231.86	6333.439	23324.893	397.0877	1896	-1717.65	7055034.0	-249.27905	-6474244.0	-0.74067503	-0.14817673	0.6666667	79.0	411.52938413619995
79	34331.01	0.0	34331.01	34331.01	24.0	1845.6376	15327.496	7814.994	28225.916	2988.5498	1920	-1145.2853	4268392.5	-272.02393	-3009081.8	-0.7895072	-0.12746538	0.75	79.0	417.05020022392273
80	34289.598	0.0	34289.598	34289.598	24.0	1907.8304	13366.474	9187.682	29473.094	285.11963	1944	-2380.7935	12803045.0	305.02563	-11582259.0	-0.7959134	0.24868314	0.75	2.0	422.5047571659088
81	33915.703	0.0	33915.703	33915.703	24.0	1877.79	19620.521	9063.186	33385.19	4067.7	1968	2433.3499	12028437.0	-125.77002	-11003113.0	-0.7959109	0.24050467	0.6666667	2.0	427.461266040802
82	33989.566	0.0	33989.566	33989.566	24.0	1864.1963	17140.398	9157.921	30697.906	555.3505	1992	527.3852	3226387.8	4.8969727	-2208382.2	-0.79569906	0.3475056	0.8333333	1.0	432.75840497016907
83	29796.916	0.0	29796.916	29796.916	24.0	1731.3691	16204.351	7965.7104	27853.447	1951.6891	2016	1166.087	4708538.5	-14.350098	-4090131.0	-0.79559886	0.18126766	0.45833334	2.0	437.833092212677
84	29470.258	0.0	29470.258	29470.258	24.0	1719.0146	16026.882	7208.2876	28244.967	3018.4827	2040	1042.269	3173872.8	-92.3725	-2359989.8	-0.7953855	0.07523847	0.33333334	1.0	442.73179817199707
85	29874.838	0.0	29874.838	29874.838	24.0	1723.3076	13803.453	6662.6504	24268.85	2107.4407	2064	-996.73505	2907854.8	-217.1015	-2114277.5	-0.7952563	-0.29995155	0.7083333	79.0	448.45085287094116
86	33628.59	0.0	33628.59	33628.59	24.0	1858.1823	14212.378	8308.976	26950.963	1674.0204	2088	-1780.2987	7014472.0	-310.7506	-5819583.5	-0.8000597	-0.21412456	0.75	79.0	454.3552770614624
87	37479.54	0.0	37479.54	37479.54	24.0	1838.4326	15613.269	9471.949	30373.197	2377.6868	2112	-2503.1355	15393253.0	-517.1411	-13756319.0	-0.84145224	-0.45025253	0.875	79.0	459.8352530002594
88	33561.63	0.0	33561.63	33561.63	24.0	1871.5385	20354.678	8200.89	34695.68	5878.3784	2136	2829.4338	16345187.0	-149.90259	-15543207.0	-0.8837555	0.22177882	0.5416667	1.0	465.0809841156006
89	36472.785	0.0	36472.785	36472.785	24.0	1849.766	13666.777	9978.688	29864.188	444.5732	2160	-3317.8672	24878096.0	83.30493	-23657824.0	-0.8840883	0.107262075	0.625	4.0	469.93008494377136
90	29994.629	0.0	29994.629	29994.629	24.0	1696.1206	26492.26	6027.1865	33543.242	11096.782	2184	8184.135	161069070.0	-166.89307	-159224510.0	-0.88457495	0.13649213	0.33333334	1.0	474.7013840675354
91	30285.037	0.0	30285.037	30285.037	24.0	1711.4629	14970.276	7005.2974	27063.215	3721.2761	2208	-179.19312	2168050.2	0.66963196	-1178383.0	-0.8847793	0.11557583	0.5416667	3.0	479.77916288375854
92	33018.69	0.0	33018.69	33018.69	24.0	1845.6376	14558.849	7157.8984	25283.584	2928.2607	2232	-1580.1538	6366326.0	-281.62878	-4763564.5	-0.88486844	-0.09086472	0.6666667	79.0	485.40203404426575
93	32892.234	0.0	32892.234	32892.234	24.0	1882.1074	15068.242	7848.639	27756.371	1144.2621	2256	-787.0385	2821780.8	-190.06476	-1439745.8	-0.8967071	-0.11151121	0.5416667	79.0	491.0542092323303
94	30174.44	0.0	30174.44	30174.44	24.0	1715.6761	18378.72	8159.2695	31139.418	4213.267	2280	2459.1982	12863427.0	-227.50073	-12047066.0	-0.8924646	0.18786927	0.29166666	1.0	496.40114521980286
95	27928.012	0.0	27928.012	27928.012	24.0	1686.4889	15979.171	6755.981	26843.37	3721.814	2304	1687.3204	6329417.5	-88.57715	-5734046.5	-0.8925926	0.17876303	0.25	2.0	502.5665371417999
96	32146.408	0.0	32146.408	32146.408	24.0	1893.5375	11731.696	8026.59	25507.357	232.24385	2328	-2984.3303	17584220.0	-396.6189	-15811538.0	-0.8927999	-0.16706519	0.5	79.0	510.5277969837189
97	30219.89	0.0	30219.89	30219.89	24.0	1710.5547	15183.091	7492.098	28485.867	3345.3044	2352	38.927223	1713711.4	-12.587227	-841351.44	-0.931405	0.1242092	0.29166666	1.0	516.6351191997528
98	32620.8	0.0	32620.8	32620.8	24.0	1889.9547	12926.051	7535.5903	25140.242	419.04507	2376	-2397.2153	10941627.0	24.44629	-10058360.0	-0.93169945	-0.12709583	0.75	79.0	523.2023460865021
99	27675.324	0.0	27675.324	27675.324	24.0	1694.923	17237.404	7958.4297	29350.758	3459.5403	2400	2686.5664	16153373.0	-116.093506	-15488561.0	-0.93887275	0.0943321	0.29166666	1.0	528.1431150436401
100	30124.252	0.0	30124.252	30124.252	24.0	1718.6705	14314.749	6735.1133	25285.146	2460.9937	2424	-719.87494	1503770.9	-84.23761	-979352.56	-0.9389961	-0.0942924	0.29166666	79.0	533.080726146698
101	32582.615	0.0	32582.615	32582.615	24.0	1824.9904	15865.427	7773.2964	28169.732	3111.5579	2448	-261.4003	1769095.0	-192.23508	-453842.88	-0.94735175	0.07966806	0.625	52.0	537.6952300071716
102	29833.168	0.0	29833.168	29833.168	24.0	1707.2598	15736.477	7754.743	28507.879	2941.7852	2472	504.5609	2190380.8	-61.299683	-1587561.8	-0.94450635	0.115400575	0.25	3.0	542.3143410682678
103	29669.041	0.0	29669.041	29669.041	24.0	1712.7264	15996.711	6644.422	24589.197	3129.0989	2496	606.48987	3078469.2	-84.523865	-2208268.5	-0.94459707	0.09966507	0.16666667	1.0	546.8779580593109
104	32561.322	0.0	32561.322	32561.322	24.0	1868.2944	12002.4795	7632.76	23719.342	27.500534	2520	-3033.4736	17158870.0	-572.39526	-16185325.0	-0.944679	-0.42667547	0.7916667	79.0	551.4461061954498
105	31837.232	0.0	31837.232	31837.232	24.0	1736.9972	16029.808	7895.2197	29124.344	3400.2153	2544	-103.87493	2609927.8	-98.43047	-1950081.8	-0.9536222	0.09859132	0.33333334	13.0	556.0770790576935
106	31793.42	0.0	31793.42	31793.42	24.0	1889.9547	13169.948	7923.8374	25687.19	295.2274	2568	-1779.0653	6363409.5	-307.05725	-5658260.0	-0.9500416	-0.27669182	0.5833333	79.0	561.4137899875641
107	32522.99	0.0	32522.99	32522.99	24.0	1829.8501	17414.28	8379.828	30058.85	2815.8274	2592	1126.9833	3104278.2	-103.85925	-2560647.5	-0.97856885	0.085526735	0.125	2.0	566.0553648471832
108	27339.709	0.0	27339.709	27339.709	24.0	1688.1504	16928.006	6455.831	25754.156	3908.547	2616	2418.1355	12514565.0	-93.14575	-11947279.0	-0.9791691	0.10735205	0.16666667	4.0	570.4760630130768
109	28649.705	0.0	28649.705	28649.705	24.0	1699.0244	15410.086	7309.1675	27538.35	3207.198	2640	758.26996	3057254.2	-31.003174	-2372339.0	-0.98068136	0.08675587	0.16666667	1.0	574.9531011581421
110	32614.293	0.0	32614.293	32614.293	24.0	1763.249	12604.148	5948.2847	21869.494	2336.2495	2664	-3157.7217	20502872.0	-389.8994	-19342308.0	-0.98108387	-0.23054983	0.5833333	79.0	579.6303691864014
111	31896.723	0.0	31896.723	31896.723	24.0	1740.9125	16497.375	8716.814	29622.465	2275.044	2688	164.92621	3651877.0	7.2008667	-2516539.0	-1.0187587	0.09585539	0.29166666	3.0	584.2027180194855
112	28203.035	0.0	28203.035	28203.035	24.0	1690.9081	18900.205	7187.141	30188.215	4001.1162	2712	3429.466	23595178.0	-139.5039	-23038672.0	-1.0203004	0.16355687	0.20833333	2.0	588.4118421077728
113	30245.498	0.0	30245.498	30245.498	24.0	1715.6761	12970.331	5701.002	22807.26	2970.762	2736	-1774.6178	7493944.0	-337.33484	-6758784.5	-1.0208771	-0.2132649	0.6666667	79.0	593.2073769569397
114	31388.81	0.0	31388.81	31388.81	24.0	1734.9149	14608.762	6625.722	24360.578	2815.2307	2760	-951.47217	2782418.0	-112.44763	-1971303.5	-1.0569831	-0.064288	0.33333334	79.0	598.0964639186859
115	29308.271	0.0	29308.271	29308.271	24.0	1709.7378	16437.9	8290.348	29690.107	2075.765	2784	1249.6808	5722944.5	-100.552734	-5316203.0	-1.0609506	0.08967382	0.29166666	3.0	602.4413650035858
116	28676.86	0.0	28676.86	28676.86	24.0	1703.043	15875.565	6071.649	24949.635	4069.0781	2808	898.8669	2285491.8	-30.517944	-1820959.2	-1.0609088	0.07939967	0.41666666	4.0	607.0503830909729
117	31337.836	0.0	31337.836	31337.836	24.0	1739.1481	13099.581	6583.925	23972.674	1757.2833	2832	-2226.5151	9390527.0	-299.97974	-8774376.0	-1.0606196	-0.24704392	0.5	79.0	611.6999502182007
118	32260.635	0.0	32260.635	32260.635	24.0	1741.1821	15961.534	6903.75	28301.332	3448.1802	2856	-352.3149	1680959.5	-63.454956	-866535.06	-1.0719681	0.08691546	0.5	5.0	616.1008059978485
119	33104.44	0.0	33104.44	33104.44	24.0	1838.711	17517.234	9074.949	30891.611	2676.5999	2880	1050.7302	4315485.5	-132.52777	-3056789.0	-1.0721625	0.16868131	0.5833333	2.0	620.8125650882721
120	28111.107	0.0	28111.107	28111.107	24.0	1705.1152	16731.244	6486.469	25876.523	3178.1875	2904	1880.9004	9340627.0	-65.607056	-8796743.0	-1.0721956	0.15573917	0.16666667	2.0	626.6581830978394
121	31143.281	0.0	31143.281	31143.281	24.0	1720.0873	14205.859	6605.0586	25423.617	3236.242	2928	-1264.3934	4312269.5	-174.66724	-3414679.2	-1.0724708	-0.118397206	0.33333334	79.0	631.9007701873779
122	30450.248	0.0	30450.248	30450.248	24.0	1712.8658	16561.736	7308.8066	27991.17	3602.5574	2952	729.1962	2331612.2	-51.849426	-1462614.5	-1.0778565	0.1260755	0.083333336	1.0	637.0861089229584
123	31145.73	0.0	31145.73	31145.73	24.0	1913.777	12291.349	7620.0977	23941.781	344.09702	2976	-2204.8745	9290445.0	-311.66187	-8624419.0	-1.0780139	-0.21207239	0.5416667	79.0	642.2875211238861
124	32039.031	0.0	32039.031	32039.031	24.0	1855.795	19267.477	7141.9473	29896.574	4911.9795	3000	2509.319	16428959.0	-233.32227	-15664358.0	-1.0985703	0.08715912	0.16666667	2.0	647.1769180297852
