Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	OPF	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
10	35148.96	0.0	35148.96	35148.96	24.0	1677.4287	27155.666	10783.691	41420.945	4899.6094	264	7570.0137	130244420.0	-643.0288	-122649016.0	-0.616337	0.14267386	0.25	1.0	55.946457862854004
11	36861.965	0.0	36861.965	36861.965	24.0	1718.7866	17715.111	8972.443	32053.354	2043.4165	288	-291.83456	6663493.5	-310.4191	-822007.0	-0.6162972	0.07756065	0.7916667	15.0	60.71364688873291
12	36459.19	0.0	36459.19	36459.19	24.0	1719.0146	16702.824	8280.006	31424.74	2423.1108	312	-940.33014	12007129.0	-244.71259	-4572882.5	-0.6164224	0.11381533	0.41666666	1.0	64.93370389938354
13	37369.457	0.0	37369.457	37369.457	24.0	1736.9972	15791.872	7418.8833	28439.592	3949.7341	336	-2016.9508	15933196.0	-258.5526	-9839652.0	-0.6164095	0.0809654	0.7083333	6.0	69.25718474388123
14	36669.887	0.0	36669.887	36669.887	24.0	1720.7421	21002.791	12383.693	37780.98	1827.1818	360	2665.2253	27575058.0	-399.11133	-23281700.0	-0.6172098	0.16318958	0.45833334	1.0	73.62314081192017
15	38486.426	0.0	38486.426	38486.426	24.0	1838.4326	17147.646	11637.811	39547.414	2487.9517	384	-856.8994	12843516.0	-260.92615	-6644774.5	-0.6174376	0.07873286	0.7916667	5.0	78.00739097595215
16	36191.402	0.0	36191.402	36191.402	24.0	1695.3657	18174.352	6796.97	27206.053	4606.767	408	111.92419	11738081.0	-337.91898	-7340976.5	-0.61865246	0.15641384	0.5833333	3.0	82.18576693534851
17	37560.95	0.0	37560.95	37560.95	24.0	1727.1771	16355.109	7931.1504	27580.57	1849.6855	432	-1586.2142	10517231.0	-180.8628	-6550168.0	-0.6191477	0.10287469	0.6666667	3.0	86.39715480804443
18	35339.047	0.0	35339.047	35339.047	24.0	1688.3756	20256.652	9938.767	35664.453	2909.2808	456	2452.987	17369348.0	-325.63794	-13934942.0	-0.6196369	0.15601557	0.5416667	2.0	90.67567801475525
19	36354.37	0.0	36354.37	36354.37	24.0	1704.7275	18322.998	9809.806	35646.348	3163.771	480	635.7205	6039079.5	-128.50568	-2619906.8	-0.61986583	0.08319065	0.5833333	3.0	94.82953596115112
20	36712.92	0.0	36712.92	36712.92	24.0	1712.1582	17844.514	9674.206	34306.72	2447.9138	504	81.51632	4678293.0	-151.38257	-1370657.0	-0.6201194	0.09380666	0.5416667	8.0	99.0013976097107
21	38260.344	0.0	38260.344	38260.344	24.0	1848.2406	12486.276	9338.878	29845.889	225.45415	528	-4577.4736	41785716.0	-887.8096	-38477216.0	-0.62075263	-0.30991805	0.875	79.0	103.58565282821655
22	35333.043	0.0	35333.043	35333.043	24.0	1671.5934	22325.39	6662.807	29362.855	7147.4697	552	3382.0876	48908336.0	-595.3572	-45561490.0	-0.64214	0.1727678	0.29166666	1.0	107.8750627040863
23	38561.94	0.0	38561.94	38561.94	24.0	1858.7012	16851.459	12379.048	37002.188	264.38815	576	-1088.444	17182744.0	-510.2406	-12558708.0	-0.6424028	0.0823369	0.75	10.0	112.15531587600708
24	38511.742	0.0	38511.742	38511.742	24.0	1891.1002	17014.111	8488.736	34077.01	5857.5874	600	-1525.9506	12562417.0	-451.61743	-7645386.5	-0.64370745	0.048431356	0.5416667	79.0	118.07740879058838
25	36871.547	0.0	36871.547	36871.547	24.0	1740.3204	25229.861	9797.247	37352.7	4068.6067	624	5229.3022	69238670.0	-658.63477	-63990736.0	-0.65984863	0.23939787	0.5416667	1.0	122.99833178520203
26	35691.24	0.0	35691.24	35691.24	24.0	1700.8008	17522.219	8116.2183	30429.61	2537.0378	648	96.96033	5483396.0	6.5565414	-2378646.2	-0.6600918	0.1202367	0.625	2.0	127.64902400970459
27	36762.71	0.0	36762.71	36762.71	24.0	1702.3864	16682.541	8532.623	29407.463	1150.0007	672	-917.99054	6812556.0	-78.57776	-2661466.2	-0.6604081	0.07804555	0.6666667	1.0	131.93334674835205
28	36660.434	0.0	36660.434	36660.434	24.0	1704.7275	20059.838	11043.285	40731.035	2614.7654	696	1933.356	13635389.0	-79.43225	-10664654.0	-0.66048557	0.15384199	0.375	2.0	136.1197807788849
29	38128.05	0.0	38128.05	38128.05	24.0	1845.6376	13691.617	8870.618	28225.834	798.86957	720	-3685.4978	26683594.0	-735.8069	-23644384.0	-0.66042924	-0.47739354	1.0	79.0	141.38521766662598
30	38661.305	0.0	38661.305	38661.305	24.0	1890.8628	16172.5625	9218.145	36032.844	4523.0444	744	-1932.2423	16024769.0	-280.4967	-10813812.0	-0.66965485	0.090765975	0.75	4.0	145.65173983573914
31	38928.305	0.0	38928.305	38928.305	24.0	1851.641	27903.375	14229.998	47326.15	4647.7554	768	7063.104	109318570.0	-631.3364	-103647220.0	-0.6697248	0.30192629	0.75	1.0	149.98468375205994
32	37989.094	0.0	37989.094	37989.094	24.0	1762.001	16824.293	6684.3193	25160.246	2857.9868	792	-1756.5748	23866592.0	-342.27527	-18396990.0	-0.669794	0.13305004	0.5416667	1.0	154.14098262786865
33	39170.875	0.0	39170.875	39170.875	24.0	1872.8326	11641.922	9066.049	29924.666	-0.24289688	816	-5590.529	64524028.0	426.78955	-59554280.0	-0.6698707	0.10901368	0.5	1.0	158.32316184043884
34	35464.89	0.0	35464.89	35464.89	24.0	1689.1709	26618.635	9378.4	43213.67	6849.1406	840	7021.6406	98059350.0	138.14697	-95245340.0	-0.67008364	0.6787316	0.7916667	1.0	162.45017075538635
35	37326.63	0.0	37326.63	37326.63	24.0	1727.1771	14919.276	8382.3955	28272.951	414.87064	864	-2534.8108	13502283.0	407.08423	-11218281.0	-0.67025536	0.32096478	0.7083333	1.0	166.68593788146973
36	34622.78	0.0	34622.78	34622.78	24.0	1668.4489	24505.557	10519.337	40114.047	3850.3572	888	5943.883	67466344.0	-259.29688	-66253404.0	-0.67042863	1.0732638	0.9583333	1.0	170.82079887390137
37	38845.473	0.0	38845.473	38845.473	24.0	1826.9424	12244.073	8275.807	27985.879	1244.1228	912	-5183.0225	51420980.0	-1010.31104	-48187570.0	-0.67056394	-0.43617225	0.8333333	79.0	175.81953382492065
38	37157.137	0.0	37157.137	37157.137	24.0	1722.2982	21383.133	9938.449	36508.027	3242.8638	936	2440.2705	16772771.0	-246.58057	-14531119.0	-0.6792878	0.09772494	0.20833333	1.0	180.0575249195099
39	37730.664	0.0	37730.664	37730.664	24.0	1731.7677	19965.797	9564.859	36166.117	4691.8037	960	1207.7421	6968065.5	-77.86548	-5158283.0	-0.6793698	0.086612105	0.45833334	3.0	184.21806478500366
40	37464.34	0.0	37464.34	37464.34	24.0	1740.5107	16093.403	8699.694	27534.162	1687.3339	984	-1719.1279	7335019.5	-345.40723	-5251031.5	-0.67975324	-0.2782341	0.9166667	79.0	188.73818182945251
41	39443.68	0.0	39443.68	39443.68	24.0	1873.7721	11034.855	7930.463	26374.127	638.5008	1008	-6326.3887	77540456.0	-1265.2788	-73569450.0	-0.6907403	-0.38827267	1.0	79.0	193.35695886611938
42	37152.633	0.0	37152.633	37152.633	24.0	1712.2085	32377.414	11708.213	46563.273	8530.8545	1032	10686.317	226487360.0	-1018.6885	-222720130.0	-0.71699595	0.3050262	0.41666666	1.0	197.66279077529907
43	37120.64	0.0	37120.64	37120.64	24.0	1705.4574	18473.37	8328.249	34260.87	3991.1875	1056	155.40526	7877920.0	-75.222496	-2846446.0	-0.7170134	0.1426252	0.7083333	3.0	201.8453619480133
44	33099.05	0.0	33099.05	33099.05	24.0	1642.5844	20639.898	8262.952	36752.875	3973.4446	1080	3314.0225	25442830.0	-65.76196	-23145616.0	-0.7170108	0.094097674	0.41666666	1.0	205.98921990394592
45	39138.816	0.0	39138.816	39138.816	24.0	1829.8501	11738.054	8685.677	27372.729	214.37112	1104	-5658.3755	60003924.0	-1120.5908	-56219704.0	-0.716901	-0.35316834	0.9583333	79.0	210.66287779808044
46	36064.76	0.0	36064.76	36064.76	24.0	1694.923	20222.965	8206.659	32390.848	2963.0784	1128	1869.6803	11259753.0	-197.84875	-9494213.0	-0.7394132	0.15035851	0.16666667	2.0	214.98575377464294
47	39489.52	0.0	39489.52	39489.52	24.0	1821.1398	21125.1	11876.238	40193.938	2383.516	1152	1585.5254	13547693.0	-288.8944	-8944268.0	-0.73966134	0.09278778	0.125	2.0	219.48696875572205
48	39628.516	0.0	39628.516	39628.516	24.0	1871.5385	14420.175	7755.5933	29677.824	4719.8867	1176	-3978.3438	38210980.0	-845.92285	-32086480.0	-0.73976517	-0.18851668	0.75	79.0	225.3725607395172
49	37534.27	0.0	37534.27	37534.27	24.0	1718.9742	24571.947	10704.755	39566.906	2646.209	1200	4803.68	48731556.0	-411.05615	-46244868.0	-0.77712435	0.1218119	0.29166666	1.0	230.11123776435852
50	37051.04	0.0	37051.04	37051.04	24.0	1724.5485	16532.24	9657.274	34841.137	1615.2899	1224	-1056.0414	5754700.0	-349.7876	-2939048.8	-0.7771459	-0.18443018	0.9583333	79.0	235.31198596954346
51	36769.17	0.0	36769.17	36769.17	24.0	1712.9974	19260.367	8825.496	32784.73	3070.8328	1248	855.803	5771073.5	-157.16388	-2235354.5	-0.7843972	0.116604924	0.29166666	2.0	240.30701184272766
52	35553.59	0.0	35553.59	35553.59	24.0	1709.3802	15716.007	8429.186	29561.973	901.3025	1272	-1192.7372	4137003.0	-294.94482	-2391389.5	-0.7845029	-0.19847019	0.9166667	79.0	245.59547185897827
53	36463.824	0.0	36463.824	36463.824	24.0	1714.2233	18714.15	8389.14	31890.33	2631.3667	1296	532.96094	3663888.0	-166.67139	-1798240.5	-0.7874909	0.12210969	0.5	2.0	250.62224793434143
54	35911.355	0.0	35911.355	35911.355	24.0	1702.6993	19053.016	10264.946	36718.285	2395.4595	1320	1270.8156	6972791.5	-73.73047	-5103925.5	-0.78754216	0.07673741	0.33333334	1.0	255.70207691192627
55	35198.316	0.0	35198.316	35198.316	24.0	1705.1152	14677.472	7006.008	24796.37	1512.7135	1344	-2086.7456	12112879.0	-451.28516	-9454583.0	-0.7875708	-0.33488572	0.9583333	79.0	260.2889997959137
56	38552.23	0.0	38552.23	38552.23	24.0	1746.4966	22218.041	10871.449	39552.355	2869.494	1368	2599.1074	20655958.0	-221.63599	-15757639.0	-0.79414594	0.09071359	0.375	1.0	264.5281517505646
57	33468.434	0.0	33468.434	33468.434	24.0	1665.4811	17087.926	8137.332	30673.143	1991.5243	1392	553.5337	4747738.0	-192.62784	-2624906.2	-0.7941969	0.16380797	0.5	1.0	268.9032118320465
58	34417.52	0.0	34417.52	34417.52	24.0	1700.8008	15853.286	7933.5513	30870.56	1772.4843	1416	-619.93134	3026474.0	79.26587	-1108114.1	-0.7942585	0.16312964	0.5	1.0	273.3858428001404
59	39396.812	0.0	39396.812	39396.812	24.0	1881.1632	9146.43	8328.143	27983.266	365.2094	1440	-7643.308	117949250.0	-1526.4409	-107077870.0	-0.79431903	-0.3743259	0.9583333	79.0	277.99465584754944
60	39393.65	0.0	39393.65	39393.65	24.0	1891.0742	25983.953	10516.158	44919.22	9871.132	1464	5040.44	54015564.0	-631.104	-48073096.0	-0.8314945	0.22061414	0.45833334	1.0	282.27748680114746
61	39772.684	0.0	39772.684	39772.684	24.0	1849.2354	20015.545	11469.379	37889.496	2236.154	1488	649.0795	6103576.0	-181.8021	-3064079.2	-0.83160025	0.11791661	0.875	4.0	286.5609087944031
62	33388.902	0.0	33388.902	33388.902	24.0	1684.3486	24042.318	7250.036	34060.26	7466.6914	1512	5640.5376	69081816.0	-678.9131	-66272610.0	-0.8318584	0.24857032	0.5416667	1.0	290.69850397109985
63	39800.453	0.0	39800.453	39800.453	24.0	1868.2944	13824.675	8960.894	29211.232	657.7223	1536	-4284.4395	35403690.0	-856.8887	-31577426.0	-0.83198583	-0.49937734	1.0	79.0	295.2089858055115
64	37478.723	0.0	37478.723	37478.723	24.0	1731.3691	20908.447	8691.66	33852.277	4327.395	1560	1793.889	13887153.0	-243.9115	-11300393.0	-0.8477188	0.1937506	0.29166666	1.0	299.4432740211487
65	39423.33	0.0	39423.33	39423.33	24.0	1872.8712	14753.284	9337.894	32946.453	1615.6733	1584	-3324.3167	24034694.0	-663.7368	-21325296.0	-0.8477794	-0.235577	0.9583333	79.0	303.9428508281708
66	36170.723	0.0	36170.723	36170.723	24.0	1702.6993	25886.51	10645.816	42844.18	6166.762	1608	6248.942	75208480.0	-433.27148	-73108930.0	-0.85411227	0.22188021	0.5416667	1.0	308.1078588962555
67	36564.887	0.0	36564.887	36564.887	24.0	1707.2598	18420.852	10183.19	36392.266	1470.1768	1632	523.7174	4585004.5	-41.1958	-3676371.5	-0.8541461	0.12146478	0.5833333	1.0	312.2204637527466
68	37140.46	0.0	37140.46	37140.46	24.0	1722.7662	16681.371	7909.762	31721.293	2094.044	1656	-1313.8516	7885188.0	-354.57678	-4157352.2	-0.85420555	-0.32821438	0.875	79.0	316.648316860199
69	39076.184	0.0	39076.184	39076.184	24.0	1881.1632	9325.4375	7870.8394	26272.781	467.1283	1680	-7455.5493	108724104.0	-1491.1089	-101659210.0	-0.8599265	-0.5525631	1.0	79.0	321.2225148677826
70	39035.625	0.0	39035.625	39035.625	24.0	1882.1074	22895.291	10079.303	41814.69	7633.097	1704	2882.2278	21380812.0	-221.77954	-16577490.0	-0.90483505	0.07986897	0.083333336	1.0	325.4368348121643
71	36680.348	0.0	36680.348	36680.348	24.0	1714.3876	26850.412	10191.908	38503.973	5169.426	1728	6561.3926	102712790.0	-830.48047	-97893540.0	-0.9048685	0.2857509	0.5	1.0	329.5687687397003
72	39183.367	0.0	39183.367	39183.367	24.0	1882.1074	13652.192	9219.197	31133.38	1481.0117	1752	-4067.6572	35491988.0	-819.7417	-30990084.0	-0.9052875	-0.34302068	0.9583333	79.0	335.12763595581055
73	39469.49	0.0	39469.49	39469.49	24.0	1808.374	26953.12	11745.777	46325.223	7773.717	1776	5987.4375	69919530.0	-424.8711	-65946160.0	-0.9293786	0.39137772	0.625	1.0	339.5390636920929
74	37508.39	0.0	37508.39	37508.39	24.0	1730.5055	15858.399	7626.2397	28053.502	1032.9122	1800	-2027.6738	12063077.0	-488.8982	-9408581.0	-0.92949575	-0.4931859	1.0	79.0	344.4320478439331
75	38705.168	0.0	38705.168	38705.168	24.0	1894.8848	15888.185	10583.526	36985.3	1551.5933	1824	-2164.619	14500316.0	-365.68994	-11137247.0	-0.93521637	0.080275096	0.6666667	8.0	348.87032294273376
76	36714.223	0.0	36714.223	36714.223	24.0	1694.923	23899.537	8445.821	35612.63	3554.3953	1848	4355.562	47487024.0	-638.20825	-45480116.0	-0.9382223	0.49321374	0.6666667	1.0	353.18449878692627
77	36247.992	0.0	36247.992	36247.992	24.0	1678.3387	19251.994	9295.309	34433.5	1895.3988	1872	1313.0702	5170044.0	-40.437744	-3911655.5	-0.9387925	0.077278346	0.5416667	3.0	357.34822392463684
78	36816.547	0.0	36816.547	36816.547	24.0	1714.2233	16643.014	8247.565	29633.76	773.74115	1896	-1095.838	5925248.5	-86.5376	-3431291.5	-0.9402596	0.075401746	0.5416667	2.0	361.5906927585602
79	38611.14	0.0	38611.14	38611.14	24.0	1890.8628	13267.731	10124.691	34234.145	591.6182	1920	-4065.3037	38800490.0	-866.5996	-34376776.0	-0.9410065	-0.26033565	0.875	79.0	366.2667987346649
80	38516.406	0.0	38516.406	38516.406	24.0	1907.8304	15403.427	10288.554	35636.812	1618.8282	1944	-2431.2908	16722828.0	-574.70703	-13391441.0	-0.96933967	-0.12306509	0.9583333	79.0	371.0074348449707
81	38341.984	0.0	38341.984	38341.984	24.0	1900.4584	20421.854	10091.143	39639.664	5276.513	1968	1370.6973	7350955.5	-169.92957	-3812043.5	-0.98976415	0.08875853	0.5833333	2.0	375.30227994918823
82	39310.59	0.0	39310.59	39310.59	24.0	1831.7836	27316.377	12176.092	42726.613	5451.88	1992	6309.611	85919560.0	-540.22266	-81126104.0	-0.9897954	0.5851943	0.8333333	1.0	379.54216384887695
83	36964.0	0.0	36964.0	36964.0	24.0	1717.4429	17685.113	7369.5186	29340.822	1448.9496	2016	-505.7064	10813917.0	199.10812	-8342238.0	-0.9898569	0.10481604	0.75	1.0	383.72099590301514
84	36109.99	0.0	36109.99	36109.99	24.0	1686.5228	20806.66	9828.325	40219.484	1127.2457	2040	2546.8337	17071912.0	69.41992	-14497235.0	-0.99002707	0.106748186	0.5	1.0	387.87058877944946
85	36669.395	0.0	36669.395	36669.395	24.0	1684.6729	17740.582	8814.593	33148.26	2279.178	2064	-149.02788	2689662.2	150.07278	-464855.0	-0.9901851	0.13515551	0.75	4.0	392.04600191116333
86	37097.043	0.0	37097.043	37097.043	24.0	1702.3864	15563.2705	8083.494	27151.533	241.0179	2088	-1993.1166	12171828.0	-99.630005	-7592426.5	-0.99069697	0.11805952	0.6666667	4.0	396.2726080417633
87	39231.6	0.0	39231.6	39231.6	24.0	1839.0732	16334.876	11414.458	35872.84	582.64716	2112	-1801.7418	14323863.0	-538.58923	-11230364.0	-0.99127215	0.08516715	0.9583333	54.0	400.85426092147827
88	36804.566	0.0	36804.566	36804.566	24.0	1682.4283	19723.053	7973.3657	33877.97	2817.262	2136	1174.5734	9273087.0	-176.70929	-6736083.0	-1.0125506	0.24812625	0.7083333	1.0	405.29703283309937
89	38541.94	0.0	38541.94	38541.94	24.0	1854.903	19647.916	11891.965	39380.066	28.898117	2160	897.3601	8284624.0	-198.09027	-5722578.0	-1.01277	0.08561947	0.375	3.0	409.5609600543976
90	37117.945	0.0	37117.945	37117.945	24.0	1707.2598	19639.584	10024.984	37473.824	2631.5422	2184	1325.1292	7440682.5	-80.22986	-6459735.5	-1.0133702	0.13724293	0.625	2.0	413.64779782295227
91	38399.086	0.0	38399.086	38399.086	24.0	1843.672	16086.887	8143.152	29814.965	3281.5715	2208	-2094.0151	10733290.0	-446.32104	-9209480.0	-1.0136336	-0.17306578	0.875	79.0	418.1477289199829
92	37548.176	0.0	37548.176	37548.176	24.0	1714.3947	21091.154	10216.005	36459.21	3176.9077	2232	2063.8772	11730469.0	-158.70093	-9792246.0	-1.030805	0.11820061	0.20833333	1.0	422.44363284111023
93	37564.195	0.0	37564.195	37564.195	24.0	1724.624	16165.341	8356.688	32258.787	1338.7305	2256	-1674.1161	8056070.5	-115.22461	-5524135.0	-1.0309356	0.08829335	0.75	7.0	426.6366558074951
94	37092.766	0.0	37092.766	37092.766	24.0	1706.2445	21197.584	10094.792	36988.93	4040.0757	2280	2394.1357	15086459.0	-66.22925	-13305145.0	-1.0308787	0.20453703	0.5833333	1.0	430.72749280929565
95	37615.027	0.0	37615.027	37615.027	24.0	1724.6134	15666.261	8383.2	31288.879	1833.8834	2304	-2051.5193	10480547.0	-427.78076	-7902088.0	-1.0308173	-0.2990189	0.9583333	79.0	435.1382918357849
96	37026.098	0.0	37026.098	37026.098	24.0	1715.3964	19169.242	10380.023	38045.953	2839.1597	2328	999.11383	7848904.5	-326.20398	-5175702.0	-1.0311662	0.096881025	0.7916667	3.0	440.4221467971802
97	37452.258	0.0	37452.258	37452.258	24.0	1716.6084	17430.494	8323.605	33982.855	2311.9768	2352	-746.6948	5808909.5	-18.328918	-2741665.8	-1.0309618	0.088586934	0.375	1.0	444.74804306030273
98	36788.79	0.0	36788.79	36788.79	24.0	1712.8658	20408.963	10709.47	36390.227	1442.2228	2376	2016.1522	15998297.0	-382.9729	-13188386.0	-1.0308034	1.020253	0.8333333	1.0	449.46957182884216
99	37517.324	0.0	37517.324	37517.324	24.0	1735.809	14946.216	8739.617	28538.484	1103.8632	2400	-2563.3801	14194451.0	-515.4883	-11910591.0	-1.0308605	-0.61412495	0.9583333	79.0	453.97006583213806
100	38516.285	0.0	38516.285	38516.285	24.0	1873.2037	16993.96	9514.594	35779.848	2821.642	2424	-1348.1664	9672418.0	-163.70312	-5357668.5	-1.030413	0.082252644	0.75	5.0	458.28040885925293
101	36893.84	0.0	36893.84	36893.84	24.0	1740.9125	19966.787	10139.187	36782.69	1962.9283	2448	1522.2823	9953445.0	-261.21387	-6578893.0	-1.0312804	0.1580169	0.625	2.0	462.4258768558502
102	34112.54	0.0	34112.54	34112.54	24.0	1661.5856	18355.26	8274.217	30533.814	2270.1062	2472	1288.6318	12370895.0	-38.23987	-10920087.0	-1.0316175	0.08388651	0.5	1.0	466.4967157840729
103	39576.836	0.0	39576.836	39576.836	24.0	1849.2793	14875.047	8814.988	32180.346	2739.0598	2496	-3471.418	26238480.0	-721.96484	-22973556.0	-1.0318092	-0.38440108	1.0	79.0	470.9937858581543
104	33293.86	0.0	33293.86	33293.86	24.0	1704.4894	20279.436	8138.7	33120.77	4225.401	2520	2951.2327	18941920.0	-93.71338	-17577420.0	-1.0562856	0.26796386	0.5833333	1.0	475.17067885398865
105	35334.16	0.0	35334.16	35334.16	24.0	1709.8833	17445.232	8943.626	32595.336	2905.3174	2544	242.81702	2203429.0	-79.99312	-1104517.1	-1.0565536	0.08496559	0.7916667	2.0	479.2501468658447
106	35261.36	0.0	35261.36	35261.36	24.0	1690.1982	18737.096	8388.573	33730.004	4470.587	2568	1186.1417	3977992.0	-85.182495	-3205850.0	-1.0568839	0.1131824	0.375	1.0	483.49431562423706
107	39107.637	0.0	39107.637	39107.637	24.0	1822.3896	16960.266	11097.903	37757.59	1488.6727	2592	-1400.702	9425868.0	-72.453125	-7161024.0	-1.0570003	0.10197961	0.625	2.0	487.700306892395
108	36646.258	0.0	36646.258	36646.258	24.0	1719.8815	18859.47	8179.52	31882.031	2750.3884	2616	615.7935	7585405.5	-135.733	-5248817.0	-1.0568703	0.1351337	0.33333334	2.0	491.77353286743164
109	39138.65	0.0	39138.65	39138.65	24.0	1907.8304	10618.601	8613.019	29275.273	307.80975	2640	-6475.155	81937544.0	-1295.0327	-77824424.0	-1.0568075	-0.42117545	1.0	79.0	496.23735189437866
110	38985.336	0.0	38985.336	38985.336	24.0	1892.1431	22306.078	9911.659	39161.848	6950.818	2664	2362.6306	15484276.0	-333.13196	-11617175.0	-1.0486732	0.13620006	0.625	2.0	500.51245975494385
111	36046.535	0.0	36046.535	36046.535	24.0	1720.1097	25745.94	9622.216	39404.73	4833.4595	2688	5990.082	72421110.0	-891.7451	-70042590.0	-1.04872	0.5738806	0.6666667	1.0	504.66095066070557
112	39287.242	0.0	39287.242	39287.242	24.0	1841.9235	16045.1455	8657.544	30554.377	1370.0497	2712	-2511.4976	14479231.0	-513.62354	-11713815.0	-1.0486542	-0.4424559	0.9166667	79.0	509.10401797294617
113	34953.84	0.0	34953.84	34953.84	24.0	1720.7421	20827.38	10803.25	35663.85	2350.8115	2736	3048.1963	24647174.0	-254.20923	-23530836.0	-1.0571921	0.80630666	0.5833333	1.0	513.4016668796539
114	39589.402	0.0	39589.402	39589.402	24.0	1882.1074	13393.152	8548.977	30447.686	2504.128	2760	-4609.5063	46922000.0	-895.50195	-41390724.0	-1.0571871	-0.3401507	0.7916667	79.0	517.8470547199249
115	39839.715	0.0	39839.715	39839.715	24.0	1872.8326	21293.838	9517.714	37481.1	3126.455	2784	1291.0682	6988821.5	-174.79468	-4600574.5	-1.0562464	0.12785965	0.5416667	3.0	522.1450927257538
116	34410.195	0.0	34410.195	34410.195	24.0	1712.2477	26686.578	10534.816	43075.9	3616.4783	2808	7381.977	120369450.0	-657.53174	-117188410.0	-1.0567666	2.6584818	0.625	1.0	526.2181098461151
117	32937.906	0.0	32937.906	32937.906	24.0	1716.1198	15583.511	8265.286	30937.916	1214.7981	2832	-388.28342	2942188.8	247.41777	-1228680.6	-1.0568559	1.2213665	0.5416667	1.0	530.2827730178833
118	35500.426	0.0	35500.426	35500.426	24.0	1735.142	16699.572	7832.999	32038.512	2554.3162	2856	-674.56647	5966352.5	230.36774	-2739955.2	-1.0569566	1.3023379	0.9166667	1.0	534.3534469604492
119	33177.375	0.0	33177.375	33177.375	24.0	1730.5055	15526.55	8286.461	28604.72	1117.6334	2880	-586.70984	3289991.8	86.688324	-2372740.8	-1.0569913	0.95572233	0.6666667	1.0	538.4605739116669
120	33276.42	0.0	33276.42	33276.42	24.0	1694.2365	19665.344	7669.2207	35084.13	5155.067	2904	2536.174	14334521.0	-126.8313	-12664517.0	-1.0571306	2.3564546	0.8333333	1.0	543.7346246242523
121	33580.508	0.0	33580.508	33580.508	24.0	1694.5884	14080.091	6867.8022	25941.467	1596.5049	2928	-1810.6417	7918953.5	264.36572	-6612872.0	-1.0573956	1.8766102	0.7083333	1.0	547.783225774765
122	32142.59	0.0	32142.59	32142.59	24.0	1672.6406	17637.943	7974.1187	30228.393	3191.371	2952	1455.8068	7953269.5	71.44043	-6048831.0	-1.0576787	0.8871023	0.5833333	1.0	552.4099950790405
123	34928.02	0.0	34928.02	34928.02	24.0	1693.57	17918.453	9508.253	36584.63	2517.4812	2976	666.931	6210202.0	412.74463	-3566822.2	-1.0579104	2.6727512	0.5833333	1.0	556.7969737052917
124	35554.785	0.0	35554.785	35554.785	24.0	1696.8412	16879.662	8291.227	31685.072	1573.4033	3000	-533.81305	3136550.2	162.41348	-1083474.8	-1.0581082	1.0402571	0.5833333	1.0	560.9484717845917
