Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	OPF	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
87	35689.918	0.0	35689.918	35689.918	24.0	1856.2944	24678.594	7319.938	38232.402	12525.517	2112	4944.363	111388600.0	-586.9531	-82615560.0	-0.5466052	0.0768088	0.125	45.0	1965.6921639442444
88	34877.844	0.0	34877.844	34877.844	24.0	1734.9149	9834.966	3819.2454	21204.715	1959.7769	2136	-6154.597	109617910.0	-346.76465	-59968628.0	-0.55106944	-0.037588697	0.125	79.0	1969.7932348251343
89	34617.26	0.0	34617.26	34617.26	24.0	1713.3276	15229.742	4693.8296	27069.055	7436.2593	2160	-1896.4867	55789484.0	-158.56311	-5899744.0	-0.58077055	-0.0040454916	0.083333336	79.0	1973.9116740226746
90	33944.637	0.0	33944.637	33944.637	24.0	1723.6312	23391.514	7915.812	38560.453	8695.415	2184	4513.8125	114113730.0	-643.32324	-63710764.0	-0.548599	0.05341189	0.33333334	79.0	1977.9990799427032
91	34933.76	0.0	34933.76	34933.76	24.0	1838.4326	12939.144	10193.644	28716.871	378.61728	2208	-3003.1355	62592544.0	-316.2627	-44106424.0	-0.55161506	-0.0066334605	0.16666667	79.0	1982.1583950519562
92	34677.92	0.0	34677.92	34677.92	24.0	1711.4629	24570.531	7547.823	37436.797	10914.4375	2232	4783.43	149428020.0	-218.29688	-122467896.0	-0.5357832	0.0074160546	0.083333336	79.0	1986.2885978221893
93	34779.543	0.0	34779.543	34779.543	24.0	1901.5659	5659.022	4614.398	21096.336	1555.7657	2256	-9177.447	190455630.0	-320.16504	-134396820.0	-0.5320577	-0.027508616	0.083333336	79.0	1990.5119979381561
94	34998.727	0.0	34998.727	34998.727	24.0	1874.4315	22812.123	3986.4673	28982.465	16586.545	2280	3456.5432	98238456.0	-618.10645	-36417532.0	-0.5263515	0.07613057	0.29166666	66.0	1994.7063479423523
95	34786.863	0.0	34786.863	34786.863	24.0	1713.4976	20819.117	7476.9546	37195.06	9959.163	2304	2510.386	32110072.0	-370.92383	-16482343.0	-0.45988715	0.0012354305	0.375	79.0	1998.8676500320435
96	34778.91	0.0	34778.91	34778.91	24.0	1900.1263	15518.776	5130.116	28692.777	7005.38	2328	-1613.7129	38639748.0	-149.5885	-5540300.0	-0.44241866	0.013863998	0.0	79.0	2004.4174129962921
97	35297.273	0.0	35297.273	35297.273	24.0	1902.1827	16123.587	7155.338	29443.572	6611.9844	2352	-1363.2793	63095612.0	-281.6371	-12355932.0	-0.42485154	0.038658846	0.125	79.0	2008.6209239959717
98	33257.77	0.0	33257.77	33257.77	24.0	1691.5424	18963.998	4987.239	29173.08	11739.927	2376	1436.5455	41611548.0	236.14453	-12291300.0	-0.4348095	4.028544	0.33333334	1.0	2012.4441158771515
99	35117.977	0.0	35117.977	35117.977	24.0	1824.662	12981.679	7040.7134	29896.496	4766.39	2400	-3491.075	52172604.0	-373.73145	-21059188.0	-0.43505737	-0.0647674	0.29166666	79.0	2016.5379810333252
100	35078.51	0.0	35078.51	35078.51	24.0	1885.8839	17709.506	4926.7056	27707.371	11442.955	2424	-449.04465	70577450.0	-787.7395	-3136632.0	-0.48512122	0.08005718	0.33333334	41.0	2020.659807920456
101	35121.938	0.0	35121.938	35121.938	24.0	1897.0726	16224.015	2465.4526	22997.273	11121.544	2448	-1724.523	86146070.0	-563.1936	-2490280.0	-0.466849	-0.0025075276	0.33333334	79.0	2024.7944140434265
102	30902.61	0.0	30902.61	30902.61	24.0	1709.4457	19215.219	5063.58	28762.066	7661.841	2472	2539.9226	44091070.0	-362.9834	-23877906.0	-0.46899623	1.7736348	0.45833334	7.0	2028.6396939754486
103	35191.258	0.0	35191.258	35191.258	24.0	1901.7285	14512.634	3770.4446	21618.783	6863.3374	2496	-2792.4863	73411460.0	185.78687	-7340160.0	-0.46708882	0.08882014	0.6666667	39.0	2032.595794916153
104	32954.89	0.0	32954.89	32954.89	24.0	1709.7378	18104.463	4671.1	29028.002	10708.668	2520	1067.9723	38267492.0	262.6543	-13234586.0	-0.4795652	0.67744094	0.5416667	1.0	2036.348984003067
105	34195.035	0.0	34195.035	34195.035	24.0	1698.1431	14916.204	4930.648	26190.738	6291.564	2544	-1915.4877	43256064.0	199.6399	-11957586.0	-0.48011932	0.09238782	0.25	1.0	2040.1844630241394
106	34346.39	0.0	34346.39	34346.39	24.0	1712.5137	22377.88	7057.035	36689.2	10645.875	2568	3693.5303	89660904.0	-98.23535	-44843624.0	-0.48053375	0.9510479	0.20833333	3.0	2043.9331979751587
107	35367.008	0.0	35367.008	35367.008	24.0	1853.87	7995.4907	5598.6924	22334.064	1354.9381	2592	-7263.7153	105027704.0	-276.78516	-93254600.0	-0.4815874	-0.034126457	0.125	79.0	2048.039346218109
108	34063.14	0.0	34063.14	34063.14	24.0	1686.1039	19752.775	6376.247	32323.705	7500.241	2616	1901.3024	37738292.0	-160.94653	-23181960.0	-0.47962874	2.4746258	0.20833333	1.0	2051.8620789051056
109	33523.727	0.0	33523.727	33523.727	24.0	1697.3729	19065.045	6708.896	34261.7	9628.987	2640	1394.3667	74206310.0	52.779785	-18845020.0	-0.47973913	1.227136	0.083333336	1.0	2055.639720916748
110	34291.656	0.0	34291.656	34291.656	24.0	1673.4912	12575.792	5472.201	23339.086	4413.2896	2664	-3842.3662	81663990.0	77.153076	-36342184.0	-0.4797563	0.68375	0.041666668	1.0	2059.4152159690857
111	33376.07	0.0	33376.07	33376.07	24.0	1688.1504	21006.99	8822.648	39471.918	6267.7944	2688	3504.0657	65964770.0	188.98633	-39622850.0	-0.47984773	0.63528055	0.125	1.0	2063.1929359436035
112	33816.934	0.0	33816.934	33816.934	24.0	1672.6406	11636.199	3796.0728	18996.219	4738.1	2712	-4238.0356	65654900.0	-81.69287	-32820650.0	-0.4800033	0.14057872	0.125	2.0	2066.980057001114
113	33598.633	0.0	33598.633	33598.633	24.0	1688.141	15931.7	7720.5195	33810.105	4280.344	2736	-883.50555	78277790.0	111.71399	-19714692.0	-0.48033315	0.08731652	0.083333336	1.0	2070.8776910305023
114	33412.375	0.0	33412.375	33412.375	24.0	1698.1431	17142.756	5060.143	28248.076	8627.593	2760	177.49683	41564896.0	31.010986	-6090212.0	-0.48045847	0.17284192	0.125	3.0	2074.6909301280975
115	34287.414	0.0	34287.414	34287.414	24.0	1719.8071	14651.173	7368.48	29215.055	4851.0757	2784	-1730.2975	23295098.0	14.810791	-7482311.0	-0.48055533	0.11210134	0.16666667	1.0	2078.4628369808197
116	35109.105	0.0	35109.105	35109.105	24.0	1824.9904	15199.511	7695.7764	25712.373	3616.5696	2808	-1614.7557	23194958.0	-305.89185	-5195718.0	-0.4805965	-0.029669583	0.33333334	79.0	2082.58664894104
117	33519.15	0.0	33519.15	33519.15	24.0	1685.4457	18201.195	5698.5923	28884.838	8710.531	2832	1004.8008	42731880.0	-169.98639	-8934980.0	-0.4931353	0.104131825	0.125	11.0	2086.4445979595184
118	33936.125	0.0	33936.125	33936.125	24.0	1713.5365	15954.523	8378.53	37207.117	5856.6235	2856	-722.82324	52309650.0	-604.13	-13948340.0	-0.4950394	-0.023784816	0.41666666	79.0	2090.512932062149
119	33350.227	0.0	33350.227	33350.227	24.0	1694.923	17572.15	8176.033	29146.447	3531.7583	2880	761.32587	31935530.0	-72.84485	-16642777.0	-0.4871689	0.22108324	0.083333336	1.0	2094.3683829307556
120	34221.38	0.0	34221.38	34221.38	24.0	1730.358	19871.916	8211.664	39189.9	6573.674	2904	2130.0657	44838348.0	-381.2345	-24155756.0	-0.4872747	-0.035013318	0.20833333	79.0	2099.4631950855255
121	33557.992	0.0	33557.992	33557.992	24.0	1678.3387	13201.735	4426.424	18398.89	4684.6455	2928	-2937.469	51752350.0	-526.9138	-36345904.0	-0.47433984	0.06662372	0.29166666	79.0	2103.6125609874725
122	34585.207	0.0	34585.207	34585.207	24.0	1885.8033	24963.375	5078.595	39896.25	15258.477	2952	5298.684	122252104.0	-575.3789	-69264060.0	-0.5246236	0.049098093	0.25	79.0	2107.751188993454
123	34414.043	0.0	34414.043	34414.043	24.0	1723.6312	13157.852	6112.75	28494.965	4089.5208	2976	-3213.747	59756480.0	-407.08105	-17327844.0	-0.48265213	-0.009945204	0.29166666	79.0	2111.8151071071625
