Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	OPF	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
14	40110.145	0.0	40110.145	40110.145	24.0	1855.795	14220.69	8341.211	25848.93	63.873466	360	-4196.5103	39271332.0	-881.7969	-28866784.0	-0.6229795	-0.30688524	1.0	79.0	71.6777138710022
15	37343.086	0.0	37343.086	37343.086	24.0	1715.6761	20670.541	8669.884	34235.992	4184.837	384	1684.9574	16651432.0	-329.67212	-9504124.0	-0.6291008	0.12980093	0.625	3.0	75.93627595901489
16	37144.74	0.0	37144.74	37144.74	24.0	1735.2616	19345.18	9947.683	31482.664	1166.4424	408	901.4898	14709477.0	-301.3407	-7109602.5	-0.62916934	0.13995941	0.6666667	2.0	80.15282893180847
17	36359.71	0.0	36359.71	36359.71	24.0	1719.556	17043.139	10387.127	32442.332	119.76712	432	-308.409	8128388.5	-180.1987	-4065181.8	-0.6292827	0.09920964	0.5833333	3.0	84.42717790603638
18	39714.496	0.0	39714.496	39714.496	24.0	1884.5231	16173.339	7763.195	31684.572	4568.5312	456	-2592.428	20782702.0	-557.8755	-14250430.0	-0.62946093	-0.1087113	0.5833333	79.0	88.97086882591248
19	33044.965	0.0	33044.965	33044.965	24.0	1681.3615	19588.057	9847.787	39906.863	1804.8179	480	2931.2493	35382836.0	-281.01147	-25570460.0	-0.65263695	0.10006502	0.125	1.0	93.16235375404358
20	39728.44	0.0	39728.44	39728.44	24.0	1885.7828	13347.094	8176.771	30431.916	1606.0669	504	-4662.5444	47182004.0	-924.28564	-39499604.0	-0.6525675	-0.45830813	0.875	79.0	97.67755699157715
21	35524.332	0.0	35524.332	35524.332	24.0	1710.5547	24214.898	9701.215	38890.67	4460.597	528	5068.787	64259090.0	-493.3755	-59160588.0	-0.6614691	0.2356205	0.45833334	1.0	101.89679479598999
22	35619.598	0.0	35619.598	35619.598	24.0	1684.0392	15575.839	8658.886	29555.691	324.5828	552	-1346.7719	8914513.0	-442.51123	-3550814.5	-0.66154104	-0.046378803	1.0	79.0	106.40773296356201
23	35323.277	0.0	35323.277	35323.277	24.0	1693.3248	23684.477	10313.499	37952.887	4544.378	576	4834.171	52559744.0	-469.3672	-47742176.0	-0.6661393	0.16790982	0.41666666	1.0	110.66779375076294
24	36622.58	0.0	36622.58	36622.58	24.0	1719.0146	15297.487	7962.5796	29190.445	892.69965	600	-2111.5833	16227516.0	-189.90039	-8717180.0	-0.6660949	0.08345335	0.8333333	5.0	114.91150784492493
25	34836.664	0.0	34836.664	34836.664	24.0	1707.5524	15324.183	8842.19	32825.68	1283.3898	624	-1146.2225	7028107.5	-387.7422	-5197615.5	-0.665528	-0.07672764	1.0	79.0	119.44316697120667
26	35131.176	0.0	35131.176	35131.176	24.0	1709.4457	19193.275	8864.857	29761.596	1890.8601	648	1433.6729	13213589.0	-278.64038	-8842427.0	-0.66893876	0.15412588	0.25	2.0	123.72718095779419
27	36490.457	0.0	36490.457	36490.457	24.0	1740.3131	14235.934	7667.7495	28012.076	887.7095	672	-2796.514	20402178.0	-573.21094	-14999579.0	-0.66867733	-0.32471815	0.875	79.0	128.3562788963318
28	35488.914	0.0	35488.914	35488.914	24.0	1717.4429	18288.186	9792.926	35099.492	485.14508	696	831.68414	6145342.5	-288.3802	-3487823.8	-0.68569237	0.11291247	0.5833333	2.0	132.6180558204651
29	36799.85	0.0	36799.85	36799.85	24.0	1716.6084	19147.54	8468.298	36455.895	3018.1255	720	827.3335	10405670.0	-296.56232	-5700624.5	-0.68555397	0.11265746	0.6666667	3.0	136.76329493522644
30	38736.113	0.0	38736.113	38736.113	24.0	1829.8501	13490.949	10874.184	32976.402	502.9828	744	-3814.2874	34406920.0	-791.68726	-31254302.0	-0.6848141	-0.2895469	0.8333333	79.0	141.35127711296082
31	39086.457	0.0	39086.457	39086.457	24.0	1856.2944	19091.188	9994.643	38226.02	4106.547	768	98.24981	4863969.0	-267.00922	-467737.0	-0.71020335	0.081004895	0.6666667	13.0	145.6670138835907
32	36609.453	0.0	36609.453	36609.453	24.0	1704.4894	23455.062	8805.666	32486.412	5006.3486	792	3872.347	57582224.0	-544.2837	-54965104.0	-0.71365756	0.25506824	0.41666666	1.0	149.74660181999207
33	34937.71	0.0	34937.71	34937.71	24.0	1686.1039	17207.639	9221.026	34773.906	3038.0256	816	300.32248	4767897.5	-265.09137	-2171129.2	-0.71391994	0.12638612	0.75	4.0	154.25176978111267
34	35212.24	0.0	35212.24	35212.24	24.0	1684.3148	14801.239	8342.973	27818.594	528.47095	840	-1749.9149	8508869.0	-397.6588	-5198706.0	-0.7146905	-0.089758515	0.9583333	79.0	158.99834394454956
35	39115.43	0.0	39115.43	39115.43	24.0	1830.5729	16927.242	11351.561	34334.35	559.92523	864	-1396.7744	10658197.0	-448.09534	-7542059.0	-0.7209929	0.028279856	0.75	79.0	163.86621594429016
36	37316.023	0.0	37316.023	37316.023	24.0	1712.3148	25245.822	8594.39	38031.36	7749.2773	888	5092.7437	61281732.0	-546.08203	-58891240.0	-0.7309651	0.11598029	0.5416667	2.0	168.1878457069397
37	35772.496	0.0	35772.496	35772.496	24.0	1674.0067	19908.553	9231.362	35004.63	3010.154	912	1913.3975	10124321.0	-167.8722	-8351425.0	-0.73122555	0.11252442	0.5	4.0	172.38858890533447
38	37428.355	0.0	37428.355	37428.355	24.0	1731.7677	16186.148	9454.195	31006.111	1661.8605	936	-1406.8184	6214886.0	-367.47473	-4186298.5	-0.7316591	-0.19864492	1.0	79.0	176.77524781227112
39	37332.734	0.0	37332.734	37332.734	24.0	1712.1582	17640.451	9094.8	32980.504	2329.256	960	-355.1532	3389524.8	-127.910736	-862300.5	-0.7382255	0.09088141	0.5416667	6.0	181.05112385749817
40	37659.438	0.0	37659.438	37659.438	24.0	1734.9149	13257.085	7016.243	24429.318	651.99713	984	-3978.874	33090722.0	-795.7759	-30320892.0	-0.7389591	-0.5244157	1.0	79.0	185.89733505249023
41	36352.535	0.0	36352.535	36352.535	24.0	1709.7609	22442.893	12228.506	41918.81	2977.2183	1008	3909.5918	38239770.0	-451.8059	-35352876.0	-0.7562148	0.18424071	0.25	1.0	190.47362780570984
42	34328.203	0.0	34328.203	34328.203	24.0	1668.5958	22175.557	9591.466	36231.332	3525.9246	1032	4128.8613	35567828.0	-501.75806	-32858926.0	-0.7561547	0.27178445	0.5833333	1.0	194.5872859954834
43	36599.402	0.0	36599.402	36599.402	24.0	1694.5884	11895.364	6251.993	22598.111	669.8572	1056	-4593.714	44076740.0	-918.7446	-41321556.0	-0.7563323	-0.8468175	1.0	79.0	198.97000885009766
44	39185.957	0.0	39185.957	39185.957	24.0	1876.1919	11219.317	8811.663	28237.986	577.99115	1080	-5796.054	67176600.0	-1131.0869	-62724460.0	-0.77093595	-0.46312678	0.9583333	79.0	203.4630479812622
45	37426.76	0.0	37426.76	37426.76	24.0	1702.3864	32376.422	11236.254	47372.117	6045.9873	1104	10552.351	251607630.0	-1769.6855	-245477870.0	-0.80777043	0.3503567	0.7083333	1.0	207.58220291137695
46	37842.29	0.0	37842.29	37842.29	24.0	1741.5118	16353.712	8446.988	35170.926	2846.2515	1128	-1587.9589	16960272.0	-565.5123	-12354282.0	-0.80781275	0.08267749	0.875	23.0	212.14846682548523
47	37699.86	0.0	37699.86	37699.86	24.0	1737.2916	18775.72	10412.113	33284.21	435.23337	1152	497.2579	6452104.0	-305.39993	-3434936.2	-0.8129879	0.08354559	0.7916667	6.0	216.45096802711487
48	37433.47	0.0	37433.47	37433.47	24.0	1722.0028	16804.92	9488.3	33438.062	914.77734	1176	-1013.7365	3752786.8	-280.26044	-2265609.5	-0.81444305	-0.20051296	0.9583333	79.0	221.07446384429932
49	39389.277	0.0	39389.277	39389.277	24.0	1874.5314	17114.074	10317.347	39399.766	1031.7644	1200	-1321.9186	10805461.0	-464.14587	-5322379.5	-0.8224818	0.07629582	1.0	41.0	225.47977900505066
50	37700.395	0.0	37700.395	37700.395	24.0	1723.8754	22667.281	9432.555	37371.66	5642.618	1224	3126.6082	23332048.0	-325.65112	-20295852.0	-0.8385107	0.14770238	0.25	1.0	229.62557005882263
51	39349.105	0.0	39349.105	39349.105	24.0	1881.1632	9168.042	8222.189	26867.69	490.82083	1248	-7528.2754	111427000.0	-1428.7158	-102638380.0	-0.83886987	-0.35309932	0.75	79.0	234.10417294502258
52	36480.633	0.0	36480.633	36480.633	24.0	1692.2877	38500.098	12542.576	55379.168	11475.088	1272	15294.234	505271400.0	-2274.6436	-498879970.0	-0.84921986	0.70296955	0.5833333	1.0	238.25398087501526
53	37164.3	0.0	37164.3	37164.3	24.0	1697.9678	16071.915	7277.719	28378.326	816.455	1296	-1647.101	10429729.0	164.16919	-7661336.0	-0.84941196	0.09418949	0.625	2.0	242.32735991477966
54	37502.12	0.0	37502.12	37502.12	24.0	1720.7421	16493.836	9670.678	31008.162	936.6539	1320	-1191.954	4691632.0	-135.65967	-2593875.8	-0.84987867	0.07814517	0.8333333	15.0	246.44416093826294
55	37270.484	0.0	37270.484	37270.484	24.0	1712.8658	20626.607	9341.012	35223.75	2480.612	1344	1858.7632	10879550.0	-318.90784	-8055786.0	-0.8517874	0.19736128	0.41666666	2.0	250.56308507919312
56	38037.062	0.0	38037.062	38037.062	24.0	1734.9149	14507.901	7862.263	27844.174	1232.372	1368	-3126.7034	21932950.0	-620.938	-19044016.0	-0.8521485	-0.49746796	0.875	79.0	254.9208960533142
57	39379.73	0.0	39379.73	39379.73	24.0	1860.3853	18452.686	13434.718	39899.49	459.8242	1392	-26.687784	20448734.0	-403.7231	-13148388.0	-0.86437315	0.10340745	0.33333334	2.0	259.2794108390808
58	38759.42	0.0	38759.42	38759.42	24.0	1837.0363	14776.356	8005.7827	32847.125	2348.1956	1416	-3253.9407	28923170.0	-701.15967	-22495808.0	-0.8646911	-0.18072121	0.9166667	79.0	264.0877470970154
59	37467.12	0.0	37467.12	37467.12	24.0	1729.0723	26929.117	11440.443	43918.82	4811.967	1440	6569.666	91558300.0	-753.10693	-87949650.0	-0.8855036	0.17723423	0.41666666	1.0	268.43495988845825
60	36458.434	0.0	36458.434	36458.434	24.0	1685.7008	20636.549	9220.768	33133.008	3013.1724	1464	2147.4104	13820337.0	-250.89172	-10985795.0	-0.8854143	0.10261788	0.33333334	1.0	272.78639006614685
61	38945.93	0.0	38945.93	38945.93	24.0	1781.3032	14010.167	8156.993	27515.305	488.89786	1488	-3851.5613	30075834.0	-777.0261	-24971174.0	-0.88531953	-0.43451056	1.0	79.0	277.4615287780762
62	37074.086	0.0	37074.086	37074.086	24.0	1702.3864	20912.447	9617.181	34675.105	1314.8701	1512	2238.405	15946589.0	-333.29993	-12149534.0	-0.88443583	0.13989177	0.33333334	2.0	281.9306380748749
63	35321.43	0.0	35321.43	35321.43	24.0	1688.1504	15195.6875	8192.28	28429.717	1088.5424	1536	-1351.1443	5380673.5	-317.0609	-3241059.0	-0.8844841	-0.2418003	0.9166667	79.0	286.8207187652588
64	39751.105	0.0	39751.105	39751.105	24.0	1829.3239	14659.852	11210.347	36589.61	995.5108	1560	-3225.161	30786894.0	-844.4397	-26785152.0	-0.8838078	-0.45398512	1.0	79.0	291.7471969127655
65	37112.266	0.0	37112.266	37112.266	24.0	1712.2477	26852.537	9708.685	41683.21	6756.251	1584	6465.5137	94570936.0	-356.0415	-89836960.0	-0.88976634	0.26631102	0.625	1.0	296.97476506233215
66	33802.844	0.0	33802.844	33802.844	24.0	1668.4489	17932.426	9188.987	32911.332	1706.4504	1608	1197.2054	5598188.5	-2.677124	-4676437.5	-0.88990706	0.1016382	0.41666666	1.0	301.2194118499756
67	37991.387	0.0	37991.387	37991.387	24.0	1758.2125	12646.3	6831.692	26284.658	594.8024	1632	-4681.332	46422780.0	-935.2095	-39528100.0	-0.88992614	-0.53691685	0.9583333	79.0	305.7500538825989
68	36149.457	0.0	36149.457	36149.457	24.0	1724.5485	20244.549	10552.541	40050.617	3361.6882	1656	2199.47	13098220.0	-258.9574	-10605694.0	-0.9225671	0.09035828	0.16666667	1.0	310.1233239173889
69	36427.1	0.0	36427.1	36427.1	24.0	1714.7017	19521.064	8459.884	31002.959	3950.951	1680	1320.4597	9743130.0	-299.91553	-5962878.0	-0.9225945	0.1148084	0.8333333	6.0	314.3654730319977
70	39254.07	0.0	39254.07	39254.07	24.0	1892.6973	12087.978	9222.955	30020.121	472.1532	1704	-5235.609	56675996.0	-1047.1221	-50786316.0	-0.9217847	-0.45679602	1.0	79.0	318.90332078933716
71	34775.16	0.0	34775.16	34775.16	24.0	1681.2064	26074.787	9962.693	40636.17	6149.018	1728	7016.314	99842424.0	-425.0249	-96798880.0	-0.9327559	0.16218574	0.375	1.0	323.0842459201813
72	35105.64	0.0	35105.64	35105.64	24.0	1694.923	15868.672	7880.2495	29831.088	1473.0819	1752	-900.5932	3090862.2	26.627075	-2024848.1	-0.9330082	0.0843215	0.7083333	4.0	327.19083189964294
73	38962.85	0.0	38962.85	38962.85	24.0	1885.7828	13003.144	8668.395	31576.78	1853.0718	1776	-4495.6504	43922692.0	-896.6118	-36852376.0	-0.9341207	-0.3502799	0.9583333	79.0	331.7660598754883
74	35811.727	0.0	35811.727	35811.727	24.0	1703.8861	27093.822	9285.852	43149.016	8578.483	1800	7168.7544	108751030.0	-175.92432	-103722590.0	-0.97135097	0.2522162	0.7083333	1.0	335.9336009025574
75	36439.098	0.0	36439.098	36439.098	24.0	1715.8516	16010.407	8216.605	30249.225	653.70605	1824	-1403.6276	5679400.0	9.530029	-3643425.5	-0.9716891	0.14166833	0.7083333	3.0	340.05743193626404
76	33333.28	0.0	33333.28	33333.28	24.0	1668.5958	20560.266	10095.463	37076.58	1431.4604	1848	3526.1125	28710378.0	-309.73975	-26126952.0	-0.9727488	0.17450117	0.41666666	1.0	344.14910197257996
77	34176.586	0.0	34176.586	34176.586	24.0	1684.5326	15677.083	7291.9653	26871.607	2248.0144	1872	-729.8933	3219824.2	-82.56293	-1682899.1	-0.9729453	0.08708233	0.7083333	4.0	348.27286195755005
78	38901.547	0.0	38901.547	38901.547	24.0	1845.6376	12227.355	8377.254	26880.691	581.66455	1896	-5094.8813	48437060.0	-1018.9756	-45544390.0	-0.97416705	-0.52369267	1.0	79.0	352.78715682029724
79	34433.383	0.0	34433.383	34433.383	24.0	1696.8412	23084.062	10683.703	40343.883	2066.7722	1920	4897.5767	50451716.0	-362.60645	-47965164.0	-0.99826175	0.12452603	0.33333334	1.0	356.99217987060547
80	39253.95	0.0	39253.95	39253.95	24.0	1823.434	14147.306	8323.654	30367.87	2373.5854	1944	-3790.7874	32456570.0	-771.1189	-26590550.0	-0.99840254	-0.3773091	1.0	79.0	361.5371198654175
81	35560.03	0.0	35560.03	35560.03	24.0	1711.1641	20722.107	8649.28	33327.98	3909.1108	1968	2494.0085	19619626.0	-354.41846	-17048322.0	-1.0192338	0.2929671	0.625	1.0	366.0830719470978
82	39059.56	0.0	39059.56	39059.56	24.0	1838.4326	16840.906	10745.587	37029.277	2014.0214	1992	-1390.0641	9691349.0	-127.60156	-4246202.0	-1.0192993	0.08611969	0.5833333	2.0	370.4419720172882
83	33429.37	0.0	33429.37	33429.37	24.0	1671.5934	19443.678	7041.6445	31469.3	5369.06	2016	2368.646	16844538.0	-288.3816	-14869275.0	-1.0192753	0.13168629	0.41666666	1.0	374.6698098182678
84	36647.98	0.0	36647.98	36647.98	24.0	1727.524	16287.913	8623.537	31296.455	2693.3008	2040	-1150.0167	5301901.5	85.48999	-3476746.5	-1.0192181	0.11090791	0.75	2.0	378.8227038383484
85	34158.926	0.0	34158.926	34158.926	24.0	1708.1644	16418.404	8276.433	28180.242	1058.2488	2064	-54.05804	2863524.2	-5.398838	-1284135.9	-1.0191605	0.12791218	0.625	2.0	382.98489904403687
86	34281.984	0.0	34281.984	34281.984	24.0	1721.951	16179.116	9074.719	31989.236	1422.6597	2088	-224.92503	3429039.8	-159.06932	-1438689.9	-1.0192734	0.15144928	0.5833333	5.0	387.26411294937134
87	40092.93	0.0	40092.93	40092.93	24.0	1839.0732	17216.775	10052.205	35022.43	2648.9236	2112	-1550.5371	8672804.0	-392.6964	-4883847.0	-1.0194706	-0.24277955	0.875	79.0	391.8963267803192
88	33640.227	0.0	33640.227	33640.227	24.0	1698.1431	21797.15	7726.0093	33902.3	6325.2812	2136	4286.182	39997860.0	-171.42822	-36935940.0	-1.0247747	0.14998347	0.5	1.0	396.16586089134216
89	39551.785	0.0	39551.785	39551.785	24.0	1822.3896	15696.059	9767.882	34459.71	1645.9642	2160	-2501.466	14379681.0	-510.9331	-11817962.0	-1.0249317	-0.3382525	0.9583333	79.0	400.70317101478577
90	40037.902	0.0	40037.902	40037.902	24.0	1874.4315	16427.766	8020.797	30992.553	5035.365	2184	-2438.55	20175338.0	-614.96436	-13616350.0	-1.0272796	-0.068265	1.0	79.0	405.4895668029785
91	34083.516	0.0	34083.516	34083.516	24.0	1714.2233	21365.234	8801.697	34339.473	2664.2605	2208	3665.545	29448064.0	-274.89526	-27940144.0	-1.053601	0.09099146	0.29166666	1.0	409.9077157974243
92	35572.176	0.0	35572.176	35572.176	24.0	1737.2845	16655.697	9613.454	33932.832	1368.5316	2232	-257.1381	4860520.5	-77.66083	-1774945.2	-1.0535631	0.11713197	0.6666667	2.0	414.23960399627686
93	36893.938	0.0	36893.938	36893.938	24.0	1748.649	17457.314	8939.099	33680.34	1222.6484	2256	-369.40427	4026520.2	-58.851685	-951856.5	-1.0535849	0.10404041	0.7916667	4.0	418.84744811058044
94	35509.484	0.0	35509.484	35509.484	24.0	1712.3148	18108.924	8227.475	33290.086	2044.7322	2280	524.4128	6088138.5	-110.759705	-3212036.8	-1.0536469	0.10143435	0.6666667	3.0	424.14880084991455
95	34361.75	0.0	34361.75	34361.75	24.0	1705.8887	16323.391	8717.888	29811.98	629.6861	2304	-193.15034	2349486.8	-76.73256	-1073920.2	-1.053733	0.10699455	0.5833333	3.0	428.6658639907837
96	32984.414	0.0	32984.414	32984.414	24.0	1681.2064	16777.756	8448.253	32377.625	2009.4071	2328	812.8804	4065925.0	-101.57672	-1965802.0	-1.0540335	0.12028769	0.41666666	3.0	434.1941759586334
97	39608.09	0.0	39608.09	39608.09	24.0	1892.6141	12159.356	8444.559	29151.76	593.1083	2352	-5344.2485	57182620.0	-1068.8525	-52922856.0	-1.0543268	-0.40845194	1.0	79.0	439.2346308231354
98	39963.49	0.0	39963.49	39963.49	24.0	1855.795	25480.727	11099.088	41062.45	6713.1953	2376	4569.8164	52849460.0	-472.17383	-47346370.0	-1.0752914	0.10037276	0.29166666	1.0	444.76262402534485
99	33925.957	0.0	33925.957	33925.957	24.0	1686.725	19818.035	9316.262	39410.65	4994.4897	2400	2816.655	17156730.0	-150.61816	-15542522.0	-1.0752633	0.10777403	0.375	2.0	449.29944491386414
100	35201.35	0.0	35201.35	35201.35	24.0	1718.3578	14642.86	8234.332	30231.889	483.37732	2424	-1734.0205	7373389.5	-357.0276	-5299841.0	-1.0751286	-0.25832218	0.7916667	79.0	453.82444190979004
101	33653.81	0.0	33653.81	33653.81	24.0	1684.0392	16553.873	7670.8843	31419.818	1701.3268	2448	283.2201	2674877.0	-163.68256	-1240876.5	-1.0989667	0.10109226	0.7083333	5.0	458.14481472969055
102	34095.406	0.0	34095.406	34095.406	24.0	1712.7264	18420.844	8978.35	31450.826	3082.3071	2472	1543.807	8581366.0	-145.91504	-6148524.0	-1.0993049	0.11237606	0.375	6.0	462.5321068763733
103	33327.742	0.0	33327.742	33327.742	24.0	1688.141	17094.717	7397.6763	30161.924	3980.6404	2496	751.12286	3741811.2	-104.423584	-1951903.4	-1.09836	0.07611619	0.25	2.0	466.8894338607788
104	37220.086	0.0	37220.086	37220.086	24.0	1745.2588	14461.942	7833.394	31739.084	2504.723	2520	-2834.4333	18634344.0	-594.55566	-15758025.0	-1.0979383	-0.26718774	1.0	79.0	471.9490168094635
105	34651.332	0.0	34651.332	34651.332	24.0	1714.3947	18788.158	9889.229	35098.066	2656.9443	2544	1703.455	8916931.0	-118.65503	-7515935.0	-1.1008966	0.10386106	0.5416667	3.0	476.2480368614197
106	33539.13	0.0	33539.13	33539.13	24.0	1684.6729	16980.846	7550.4004	31199.088	3334.0537	2568	607.3483	3269528.2	-72.856445	-1727546.4	-1.1008118	0.08043554	0.20833333	2.0	480.49227595329285
107	40005.38	0.0	40005.38	40005.38	24.0	1851.3746	12578.406	9014.982	29397.314	582.29834	2592	-5090.5117	49025380.0	-993.41455	-46131560.0	-1.100685	-0.49196735	0.9166667	79.0	485.0644619464874
108	33874.92	0.0	33874.92	33874.92	24.0	1689.1709	23278.273	8196.63	38631.45	6429.9844	2616	5231.4546	54467940.0	-513.84717	-52840000.0	-1.1217353	0.1616274	0.5	1.0	489.3101108074188
109	34424.92	0.0	34424.92	34424.92	24.0	1713.4976	16071.398	7978.6797	31315.506	2849.211	2640	-508.4137	3238164.8	28.975098	-535450.0	-1.121674	0.1051719	0.6666667	3.0	493.49885272979736
110	40433.074	0.0	40433.074	40433.074	24.0	1872.8326	12723.622	8498.855	28994.014	622.50415	2664	-5228.0796	54427844.0	-1045.5518	-51126508.0	-1.1217427	-0.47808623	0.9583333	79.0	498.20221495628357
111	40662.844	0.0	40662.844	40662.844	24.0	1839.0732	22499.125	11388.784	41120.03	4246.826	2688	2312.0408	13708015.0	-225.81836	-10585918.0	-1.141709	0.12746763	0.5416667	2.0	502.560861825943
112	33100.75	0.0	33100.75	33100.75	24.0	1675.3204	23233.932	8793.777	35268.023	5051.9604	2712	5559.3354	65734020.0	-108.026855	-64447844.0	-1.1416019	0.15110616	0.625	1.0	506.85790491104126
113	33569.426	0.0	33569.426	33569.426	24.0	1697.8832	14574.359	7658.6357	29807.648	984.64557	2736	-1076.0938	3688631.2	138.65033	-2142037.8	-1.1414876	0.075203516	0.7916667	2.0	511.03654384613037
114	36146.29	0.0	36146.29	36146.29	24.0	1741.9463	16072.61	8235.32	30550.842	2067.2812	2760	-1141.4377	4464506.0	-286.213	-3202289.0	-1.1413466	-0.20253468	0.6666667	79.0	515.5280740261078
115	39967.66	0.0	39967.66	39967.66	24.0	1907.3756	12501.496	9189.157	31030.96	528.8801	2784	-5109.4404	52661790.0	-1014.3037	-47771948.0	-1.1460208	-0.35255846	0.9583333	79.0	520.3348648548126
116	40215.668	0.0	40215.668	40215.668	24.0	1879.4518	16858.266	10150.982	36442.47	3155.2551	2808	-1834.499	12714499.0	-129.00232	-8610528.0	-1.1866885	0.085892975	0.45833334	2.0	524.6803770065308
117	34107.438	0.0	34107.438	34107.438	24.0	1690.1982	33845.477	8329.004	46123.516	14973.076	2832	12907.688	313092350.0	2000.3154	-310959500.0	-1.1869947	0.6239702	0.8333333	1.0	528.8343389034271
118	36922.24	0.0	36922.24	36922.24	24.0	1755.1322	13562.192	7606.4536	29295.63	538.6732	2856	-3411.0479	23962790.0	1109.2195	-20908850.0	-1.1870126	0.22813056	0.8333333	2.0	533.0125439167023
119	33473.48	0.0	33473.48	33473.48	24.0	1699.649	18762.26	8207.489	29504.098	3233.759	2880	2067.0632	11663861.0	12.163574	-9593065.0	-1.1873423	0.20860563	0.7916667	2.0	537.2252109050751
120	34756.08	0.0	34756.08	34756.08	24.0	1700.4629	17276.932	8807.019	32354.209	3158.1746	2904	597.5999	3730903.2	121.30853	-1422483.8	-1.1876165	0.17693429	0.625	2.0	541.5621287822723
121	34152.258	0.0	34152.258	34152.258	24.0	1685.3654	15128.642	7492.987	29480.953	1251.5173	2928	-992.8691	3102553.0	-225.10992	-1949133.2	-1.1879007	-0.2769548	0.9166667	79.0	546.0476698875427
122	36566.938	0.0	36566.938	36566.938	24.0	1748.649	17542.35	9042.3545	34071.066	1188.1449	2952	-130.20036	4813352.0	-249.72884	-2036371.2	-1.1977409	0.13222614	0.7916667	6.0	550.368910074234
123	40622.05	0.0	40622.05	40622.05	24.0	1816.4655	16058.617	8740.024	32170.596	3803.546	2976	-2782.7822	18447744.0	-609.61914	-14239052.0	-1.1973903	-0.086511016	0.9583333	79.0	555.4498207569122
124	34449.652	0.0	34449.652	34449.652	24.0	1709.7609	20622.275	10057.195	37624.48	2908.2302	3000	3139.5635	22872938.0	-100.9895	-20949026.0	-1.2260691	0.113292545	0.5	1.0	560.0945060253143
