Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	OPF	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
45	39376.266	1332.4291	42883.24	37115.508	24.0	1779.7137	18406.287	9743.162	41297.184	1509.3118	16560	-2.7070444e-08	9308807.0	-0.06631156	-5587752.0	-0.5846229	0.09247448	0.4722222	6.0	72245.55625104904
46	39370.19	1172.3179	41455.816	36677.023	24.0	1826.014	18440.793	10597.681	46646.22	1397.1975	16920	-6.3909425e-08	13143347.0	-0.08440072	-8891796.0	-0.58520246	0.08647432	0.51111114	9.0	72313.01575899124
47	39453.2	880.1089	41028.465	38154.926	24.0	1820.95	20667.232	9853.251	43581.48	2361.2527	17280	5.364418e-08	15256579.0	-0.054637697	-12019574.0	-0.5849557	0.09309953	0.34166667	3.0	72378.86452698708
48	39695.137	1442.09	42987.156	37428.47	24.0	1808.6771	19291.271	10609.249	43079.1	723.69305	17640	6.7469146e-09	11216599.0	-0.022030491	-6227908.0	-0.5843472	0.079206705	0.43333334	2.0	72444.33980083466
49	39473.152	1285.9779	42517.19	37224.895	24.0	1828.822	19251.861	10139.309	42219.95	1539.7794	18000	-4.35652e-09	13872825.0	-0.057786424	-9742166.0	-0.5840893	0.07664064	0.46388888	4.0	72509.68495488167
50	38728.715	945.92053	40595.67	37130.88	24.0	1791.8868	20592.81	10511.873	53007.176	3361.9475	18360	3.642506e-09	22007366.0	-0.038846374	-17768116.0	-0.5835683	0.09312438	0.49444443	3.0	72576.02710795403
51	39750.242	1021.3652	42190.094	37696.58	24.0	1811.6628	19265.44	10336.051	43304.184	121.21336	18720	-4.635917e-09	14913929.0	-0.04937952	-8464386.0	-0.58291686	0.088185504	0.51944447	7.0	72645.68512201309
52	39208.004	1227.9292	41336.0	37726.734	24.0	1823.6562	18869.928	9605.458	41218.133	1763.2903	19080	9.023481e-09	17793260.0	-0.058805287	-13637222.0	-0.5814068	0.07849638	0.42222223	5.0	72712.24502205849
53	39604.523	1348.3033	41696.273	36968.82	24.0	1807.2589	20967.43	11373.064	59233.992	1050.1643	19440	-8.506079e-09	24698070.0	-0.08572403	-20172356.0	-0.5817255	0.07944066	0.5222222	15.0	72777.84530806541
54	39376.05	1344.5343	42060.793	36964.387	24.0	1813.1158	19616.143	10572.561	49143.184	967.08453	19800	-1.9040373e-08	18171832.0	-0.05878553	-14711938.0	-0.5815423	0.08492731	0.44722223	4.0	72843.48874807358
55	39807.742	1368.6102	42075.4	37102.51	24.0	1828.65	20080.393	10640.831	46496.01	737.82227	20160	2.4214387e-08	13115736.0	-0.061000317	-10150464.0	-0.5818295	0.08139216	0.49166667	8.0	72909.35856103897
56	39340.945	1146.7494	41596.07	37321.41	24.0	1779.6558	20721.934	9543.242	42437.812	1566.1711	20520	8.940697e-09	13131699.0	-0.084489785	-9168489.0	-0.58324707	0.08352777	0.46944445	10.0	72978.87911701202
57	39001.44	1617.9142	41969.01	36315.348	24.0	1777.021	19681.91	10079.463	41102.375	1113.417	20880	-5.0829517e-08	5808216.0	-0.049021773	-3343973.8	-0.585261	0.075421534	0.39444444	4.0	73047.70604515076
58	38941.664	1440.0872	40934.754	36444.254	24.0	1784.2726	18918.275	9841.347	41804.188	1150.2203	21240	4.2385526e-08	4501410.5	-0.07915808	-2845438.2	-0.5865354	0.08611444	0.5416667	8.0	73114.58209180832
59	39268.31	1125.0087	41616.86	37427.75	24.0	1780.257	20541.264	10677.112	50215.41	1047.4728	21600	-3.6963158e-08	27120714.0	-0.0665422	-22113214.0	-0.5898797	0.07518159	0.51111114	8.0	73181.01486182213
60	39215.527	1462.1372	42449.266	36841.684	24.0	1773.8052	18071.568	9669.494	42722.633	803.5338	21960	2.8312206e-08	9908703.0	-0.06495134	-8045458.0	-0.592145	0.07696512	0.4861111	7.0	73250.64878296852
61	38978.082	1242.1404	41954.77	36279.01	24.0	1763.3893	20142.291	10193.1455	43604.758	2309.1335	22320	4.130933e-08	9017995.0	-0.06509243	-6921799.0	-0.59130305	0.09553945	0.5888889	7.0	73320.53302001953
62	39601.055	1353.0254	41560.95	36643.926	24.0	1818.1237	19270.756	9752.426	41466.02	1673.5486	22680	1.05963815e-08	11734420.0	-0.039086048	-10101290.0	-0.5910505	0.10258768	0.49166667	4.0	73386.47915196419
63	39829.062	1319.6624	42214.18	37293.363	24.0	1833.366	20217.295	10346.887	43616.223	2425.6821	23040	1.7094944e-08	14667823.0	-0.04002139	-12821248.0	-0.59113514	0.086177915	0.36666667	4.0	73454.37830901146
64	39676.895	1562.7588	41789.062	36943.914	24.0	1810.4431	20965.994	10499.392	46634.656	1462.774	23400	8.81652e-09	10034780.0	-0.08074564	-9235572.0	-0.59120405	0.08824713	0.5416667	8.0	73522.6532330513
65	39502.1	835.0077	41145.49	38212.35	24.0	1785.7705	20812.975	9952.103	45710.684	1126.6494	23760	2.3345153e-08	10137586.0	-0.08933839	-9164449.0	-0.5928985	0.07696998	0.5611111	12.0	73588.30802798271
66	39273.715	1685.0509	42590.56	36285.547	24.0	1812.3005	20062.098	10683.251	45362.008	974.46436	24120	4.478627e-08	11053171.0	-0.07220979	-9884096.0	-0.5928168	0.07952898	0.44722223	7.0	73658.27296495438
67	40066.332	1272.1504	42371.773	38364.59	24.0	1831.9954	20033.854	10042.708	39559.8	1942.6185	24480	-3.3444827e-08	4253877.5	-0.0682744	-3349317.5	-0.59179735	0.096860915	0.53333336	6.0	73729.31223416328
68	39263.945	909.5635	41280.414	37878.086	24.0	1769.4594	20518.314	10048.233	42629.156	1474.0782	24840	-3.7666823e-08	7308117.5	-0.060648117	-6348639.0	-0.59128976	0.07926036	0.40555555	4.0	73801.49987483025
69	38873.863	1197.1082	42056.227	36992.086	24.0	1756.1694	19375.848	9726.606	37538.324	1895.0707	25200	3.369318e-08	3233013.8	-0.049566105	-2406517.5	-0.5917023	0.07900465	0.53333336	6.0	73868.73319578171
70	38829.99	1257.8895	41234.84	36780.273	24.0	1777.1102	18917.379	9658.015	36632.86	1455.3019	25560	2.8146638e-09	2163097.0	0.014599271	-1534234.0	-0.59144646	0.10057016	0.4888889	1.0	73936.15056610107
71	39489.348	1173.4235	41245.207	37663.566	24.0	1796.0864	18818.299	9594.58	36910.164	1490.4867	25920	1.6556847e-08	2419143.8	-0.05646492	-1725877.5	-0.59130806	0.081230156	0.5138889	8.0	74003.81628084183
72	39553.367	1070.8528	41607.64	37865.996	24.0	1796.9038	19123.021	9889.748	37924.637	1735.7018	26280	6.109476e-08	2178783.8	-0.06831104	-1697981.2	-0.5907277	0.078353524	0.55	7.0	74071.47003984451
73	39690.934	1232.7367	41506.914	37559.33	24.0	1808.3142	20099.266	10171.104	40123.21	980.56116	26640	1.3369653e-08	5476199.5	-0.044893254	-4649432.5	-0.5902135	0.07684623	0.42222223	4.0	74144.49246287346
74	39628.605	1349.4045	42804.117	37856.555	24.0	1793.773	19695.893	9821.375	37346.383	2411.9192	27000	3.2451418e-08	2288816.8	-0.0815448	-1885355.1	-0.5901849	0.08558245	0.58055556	8.0	74212.88946700096
75	39771.902	1091.8844	41798.848	37671.61	24.0	1832.8359	19436.67	10061.347	38236.816	612.83875	27360	1.5894573e-08	7568913.0	-0.07439846	-7129549.0	-0.58735013	0.07854478	0.50277776	9.0	74285.76072502136
76	39262.543	1052.2123	40979.81	37072.062	24.0	1784.8535	20282.055	10147.631	39100.87	1741.0586	27720	2.4555872e-08	3681764.0	-0.06061165	-3230723.5	-0.5825967	0.09000746	0.5555556	5.0	74355.08118104935
77	40103.324	1466.7227	42825.562	37171.0	24.0	1822.2723	19446.5	9901.235	36830.78	1781.0664	28080	8.775128e-09	3013850.2	-0.064230554	-2431306.2	-0.58121103	0.07692143	0.4861111	7.0	74422.99933505058
78	39247.777	1246.1202	42663.195	37697.754	24.0	1773.9972	19118.383	9939.739	38498.312	1526.6528	28440	8.675787e-08	1645827.4	-0.060651027	-1193213.0	-0.5810145	0.076336086	0.47777778	6.0	74491.14214587212
79	39867.277	1345.7572	41676.473	37939.96	24.0	1824.4896	19609.41	10120.745	39186.555	1549.7866	28800	2.582868e-08	2370643.8	-0.09172906	-2104138.5	-0.58185804	0.08384695	0.44166666	11.0	74560.32702898979
80	39395.008	1573.1559	42561.754	37379.062	24.0	1783.1167	19876.195	9969.875	37754.742	1492.2096	29160	6.9538753e-09	1833287.2	-0.0901277	-1470423.8	-0.5829303	0.08161522	0.60833335	11.0	74630.13949298859
81	39561.598	1379.2644	42703.0	37877.285	24.0	1779.2507	19590.967	9868.175	41226.98	983.64624	29520	1.1175871e-08	4443556.0	-0.058943395	-4024945.5	-0.5816265	0.08587444	0.53333336	5.0	74697.44958806038
82	40390.062	1458.0013	42312.086	37666.65	24.0	1854.9905	19161.19	10046.42	38503.105	936.95105	29880	3.0630165e-09	3379675.0	-0.07798455	-3075171.5	-0.5814317	0.086724184	0.5361111	9.0	74771.24753808975
83	39657.55	1597.3379	42343.562	37790.875	24.0	1800.324	20278.639	10024.537	39639.63	1525.453	30240	-1.0099676e-08	3698170.0	-0.027944375	-3100566.2	-0.58225715	0.07686181	0.36944443	2.0	74844.79859900475
84	40110.434	1538.9978	42483.72	37806.2	24.0	1822.6431	19583.098	10147.676	38933.96	1727.9167	30600	-1.606014e-08	2799736.5	-0.050478734	-2342407.0	-0.582292	0.0872363	0.42777777	4.0	74914.22440600395
85	39626.914	1495.8383	42646.184	37427.96	24.0	1794.783	19367.613	10031.58	39058.066	1212.2527	30960	2.3841858e-08	1188230.2	-0.07711863	-973052.1	-0.58249474	0.08095826	0.55277777	7.0	74987.54205918312
86	39328.41	1320.7635	42371.566	36972.09	24.0	1772.7986	19602.082	9764.378	38557.54	1914.4849	31320	-3.732534e-08	1406946.4	-0.072090395	-1111745.2	-0.58145565	0.09114295	0.53333336	6.0	75051.72787213326
87	39873.34	1305.2871	41494.37	37534.723	24.0	1815.1674	19270.596	9888.976	38355.305	1354.7855	31680	-1.18878155e-07	2364745.0	-0.048015326	-2066478.0	-0.5813501	0.08181043	0.41111112	3.0	75118.72229409218
88	39575.895	1254.3568	41829.508	37945.387	24.0	1781.9646	20196.62	9936.33	38409.51	895.234	32040	1.09275184e-08	3541227.0	-0.054185435	-3234902.2	-0.5814137	0.076766595	0.47777778	7.0	75187.65394496918
89	40230.023	1362.5801	42666.61	37803.156	24.0	1814.3442	19774.98	10044.579	37360.28	1560.981	32400	1.2376242e-08	1615715.2	-0.0758573	-1287264.2	-0.5826077	0.09293075	0.42777777	7.0	75258.6375169754
90	39636.598	1396.9983	42251.7	37339.957	24.0	1804.5094	19644.791	10185.259	38685.79	1125.8036	32760	2.4007427e-08	1645615.9	-0.072123	-1385473.9	-0.58407867	0.078660704	0.43888888	8.0	75323.39706301689
91	39421.992	1896.9452	42817.645	35373.74	24.0	1811.701	19296.29	9648.95	36694.777	1584.4374	33120	9.106265e-09	2309646.5	-0.063293315	-1833692.0	-0.5849268	0.08404958	0.49166667	5.0	75388.82563591003
92	39113.562	1498.6511	41506.234	35784.29	24.0	1782.8302	18604.697	9902.8	35918.766	995.96716	33480	-5.527141e-09	2546194.8	-0.07158974	-2147999.8	-0.5850025	0.07848712	0.45833334	10.0	75455.38000702858
93	39519.43	1239.2844	41598.88	37783.375	24.0	1798.3622	19691.08	10032.409	38810.082	1678.7544	33840	-1.0803342e-08	2147794.8	-0.07905612	-1936178.1	-0.5847681	0.076119035	0.48055556	8.0	75524.7848610878
94	40060.21	1189.9238	42070.234	38495.504	24.0	1811.5695	19483.68	9722.749	36748.285	1448.3491	34200	1.40733185e-08	2289974.2	-0.065782204	-2101466.0	-0.58539605	0.076197945	0.49166667	7.0	75591.84778308868
95	40169.586	1638.3793	43655.51	37826.203	24.0	1835.5444	19299.46	10042.381	36647.1	1501.9075	34560	-5.6127707e-08	1389344.5	-0.0649169	-1128162.2	-0.5864821	0.07841427	0.51111114	8.0	75660.37505102158
96	40610.266	1524.5336	42953.39	37188.74	24.0	1827.822	20053.375	10197.726	38729.332	1333.8494	34920	2.4069514e-08	1201929.0	-0.07713642	-957298.6	-0.5876114	0.08229928	0.4611111	7.0	75727.41624093056
97	39495.5	1332.1989	42065.176	37475.754	24.0	1777.9437	19934.67	10110.962	39333.973	1595.8273	35280	-2.661513e-08	1886244.2	-0.040680468	-1661293.1	-0.58822054	0.077221885	0.42222223	3.0	75799.84143018723
98	40402.74	1395.9031	42849.23	38351.746	24.0	1804.8882	19436.738	9965.715	39171.297	720.83246	35640	7.08633e-08	1827150.6	-0.08635165	-1588999.5	-0.58850473	0.079013005	0.5388889	15.0	75868.06268286705
99	40175.258	1586.6392	42442.113	37508.86	24.0	1802.8292	20050.28	10280.809	41987.625	1445.859	36000	5.596214e-08	2264244.5	-0.062466543	-1965483.5	-0.58728063	0.07554611	0.45555556	7.0	75937.18554091454
