Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	OPF	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
36	32574.904	6057.3765	40029.83	21359.45	24.0	1678.4226	19485.357	12811.903	58662.055	-240.7403	13320	2.5331975e-08	104368830.0	-0.023358984	-89456696.0	-0.5756957	0.08772594	0.4722222	2.0	63023.22348189354
37	34683.63	5773.7085	39975.766	20828.848	24.0	1757.033	18345.32	11383.402	55045.746	224.79573	13680	-1.40733185e-08	73690080.0	-0.030056583	-61419184.0	-0.57568544	0.10536109	0.4611111	3.0	63194.70207285881
38	33371.973	6244.362	40623.395	21751.703	24.0	1770.8667	17025.047	10413.302	50275.195	505.1353	14040	7.947286e-09	48830530.0	-0.053318594	-39663870.0	-0.57516927	0.08005301	0.3861111	4.0	63362.606040000916
39	35059.54	6190.2104	39730.605	19337.25	24.0	1804.8948	16711.822	10155.192	46467.945	2026.6241	14400	-1.6805199e-08	40269692.0	-0.04160886	-29175992.0	-0.57457805	0.09169935	0.41666666	3.0	63533.30161809921
40	33067.074	6155.17	39654.77	19489.178	24.0	1707.6501	16613.705	8657.449	42973.492	19.155373	14760	3.538573e-08	44119550.0	-0.08304641	-30156188.0	-0.57462776	0.08061577	0.51111114	10.0	63721.471374988556
41	35466.727	4456.419	39862.855	22504.822	24.0	1807.5309	18413.664	10438.745	50544.87	1266.8842	15120	-4.321337e-08	35531300.0	-0.036291063	-24525874.0	-0.57338786	0.110663116	0.55	2.0	63912.38988804817
42	35411.918	4311.7964	41181.64	25244.092	24.0	1768.7225	16992.697	11377.274	57184.93	-101.06354	15480	-6.7055224e-09	69412860.0	-0.01913968	-60665252.0	-0.57310504	0.101692356	0.5222222	2.0	64100.90537714958
43	32097.457	5359.373	38896.99	21082.623	24.0	1670.2924	20386.314	11907.078	60371.52	1024.9886	15840	-6.6268775e-08	90279670.0	-0.042964496	-79452860.0	-0.5730358	0.07879738	0.41944444	5.0	64288.05291604996
44	34804.566	5654.4805	40981.88	23554.072	24.0	1762.3253	16785.219	9221.849	46405.355	64.27477	16200	-2.0861625e-08	33284778.0	-0.061960086	-24292400.0	-0.57230926	0.08536923	0.43055555	5.0	75922.67060685158
45	35295.188	5158.419	40545.1	25228.23	24.0	1728.8992	14808.628	8934.191	44344.96	-36.768383	16560	9.934108e-10	38776676.0	-0.060026824	-30374812.0	-0.5719595	0.0826803	0.4611111	8.0	76046.58483314514
46	34300.79	4657.7534	39644.992	24129.082	24.0	1697.6245	16869.287	8849.174	43287.508	-9.339368	16920	-2.5994249e-08	24484132.0	-0.100987956	-14394284.0	-0.5719229	0.08010387	0.5611111	19.0	76171.46591091156
47	36248.613	4516.425	41515.547	24033.23	24.0	1787.1816	18354.229	11189.674	50098.45	1290.1698	17280	-1.4500175e-08	41573920.0	-0.06140386	-31824704.0	-0.57265973	0.08192881	0.4	3.0	76296.78842616081
48	34419.33	5419.8394	39621.98	23939.28	24.0	1730.5297	15908.763	8303.134	39046.105	2370.7822	17640	5.4637592e-08	31538376.0	-0.05129205	-18176334.0	-0.5731063	0.07904085	0.53055555	5.0	76422.28232312202
49	34621.207	5055.1235	40128.734	24343.145	24.0	1760.7347	17341.717	9422.594	46955.457	2756.5132	18000	4.9339402e-08	47551000.0	-0.03336511	-37619524.0	-0.57275444	0.08166744	0.39166668	2.0	76548.41689109802
50	36331.96	3169.138	40646.777	27689.877	24.0	1753.2101	18970.19	11466.364	61697.434	565.92596	18360	-3.1582182e-08	57527624.0	-0.03409353	-51252490.0	-0.5726791	0.1059619	0.36666667	2.0	76674.7512910366
51	35098.363	4832.9214	40265.273	26223.797	24.0	1745.7686	18045.982	10112.664	45103.316	902.0232	18720	4.172325e-08	46093176.0	-0.03286806	-34461256.0	-0.57274747	0.098359056	0.46388888	4.0	76801.74577283859
52	34205.953	4639.9688	39111.02	23632.729	24.0	1704.2385	16043.654	9630.347	50369.965	-78.200455	19080	-1.9205942e-08	47940960.0	-0.054908253	-39572348.0	-0.5732389	0.08217249	0.41944444	4.0	76927.63790917397
53	32857.73	5122.9897	39752.383	25472.8	24.0	1687.7903	18099.402	9477.992	40816.008	2189.0554	19440	4.1971603e-08	36642316.0	-0.053857453	-27796232.0	-0.57337743	0.09013582	0.4888889	7.0	81172.54741597176
54	35097.2	5551.7114	44108.973	24529.72	24.0	1752.8347	16511.857	9050.186	39842.695	546.13434	19800	-8.799964e-08	23081754.0	-0.074845545	-16950520.0	-0.5731296	0.07566185	0.49722221	8.0	81297.05322504044
55	34371.26	6425.355	45446.535	20967.648	24.0	1722.7736	17796.938	9753.677	48960.21	995.5282	20160	3.1044087e-11	40079656.0	-0.07224917	-31549160.0	-0.57245344	0.0910002	0.5277778	9.0	81422.6591591835
56	33430.94	5214.6826	40577.44	25182.734	24.0	1721.2267	13806.595	7389.269	33046.723	1350.8462	20520	-1.4570024e-08	28097046.0	-0.066964835	-18131326.0	-0.57230306	0.09437318	0.5611111	5.0	118725.18174695969
57	33139.414	5012.646	40603.9	23598.408	24.0	1708.9025	16768.914	9432.993	43146.22	-12.502336	20880	-8.4025995e-09	20623926.0	-0.041589625	-14050732.0	-0.5742269	0.08089017	0.4611111	2.0	119082.26807522774
58	35125.27	3739.356	39991.793	25936.79	24.0	1743.0461	15066.572	7870.421	35982.727	1657.9832	21240	1.8543668e-08	27476610.0	-0.031528402	-20581556.0	-0.5749006	0.094217576	0.5388889	2.0	119968.1992149353
59	35945.12	4668.39	41274.938	22888.523	24.0	1746.8229	18996.25	10374.585	52763.715	429.51743	21600	-3.973643e-09	47663476.0	-0.038931496	-39923776.0	-0.5755561	0.08553209	0.40555555	5.0	120937.94539618492
60	35689.61	5352.9883	40342.773	24179.44	24.0	1788.7561	17656.809	9661.479	48330.406	1819.1083	21960	2.996789e-08	26787994.0	-0.06595411	-21125378.0	-0.5768028	0.07873385	0.42777777	7.0	121291.02318191528
61	36056.312	4746.758	40795.06	27030.49	24.0	1782.5873	15566.626	9347.114	40368.99	-31.85057	22320	2.7153227e-08	30420132.0	-0.0440188	-22969484.0	-0.5786026	0.07521359	0.41666666	4.0	121878.18622016907
62	34814.51	4187.1616	40575.164	25769.607	24.0	1734.9594	17444.344	9339.012	41921.805	877.53955	22680	3.799796e-08	25479412.0	-0.027439544	-20347910.0	-0.5789078	0.08667362	0.42777777	3.0	122174.20099115372
63	32902.613	5093.1963	39478.875	24324.953	24.0	1717.5773	17039.273	9545.657	49238.402	617.7571	23040	-6.539954e-09	26387146.0	-0.051327895	-19865000.0	-0.57913965	0.091051295	0.45555556	4.0	123094.36004590988
64	33950.875	5781.3096	40439.395	22481.383	24.0	1747.5288	16959.316	9049.65	41625.434	1946.5099	23400	-1.1589792e-09	26716698.0	-0.042260468	-20209792.0	-0.5795355	0.08255464	0.55277777	5.0	123688.4517569542
65	35838.4	4803.575	41230.35	26396.725	24.0	1764.3048	16118.8	8558.248	40794.74	192.41626	23760	2.9388401e-08	27707848.0	-0.058652654	-19539570.0	-0.5804606	0.08228678	0.4861111	6.0	124868.1683549881
66	34610.723	4818.883	41121.473	23930.664	24.0	1716.5455	16318.797	8918.19	37388.137	19.851309	24120	-2.3841858e-08	15301302.0	-0.048421916	-8184111.0	-0.5809416	0.08624247	0.47777778	4.0	125635.5589761734
67	35129.035	4526.628	40517.83	25531.229	24.0	1761.895	18987.04	9802.935	43157.66	21.329903	24480	-8.4357126e-08	33868844.0	-0.048257943	-29714902.0	-0.5809632	0.102175586	0.5694444	7.0	126937.03052902222
68	32397.098	6325.3384	41018.957	23336.871	24.0	1680.4701	15264.292	8732.073	47202.047	322.3824	24840	-4.967054e-09	23909832.0	-0.038084343	-16339752.0	-0.5804405	0.08241064	0.4138889	4.0	127853.76173186302
69	34012.992	5314.619	39862.95	24002.908	24.0	1722.3691	15242.036	7759.5996	33515.88	1877.3312	25200	-5.2981908e-09	17091750.0	-0.051205494	-8234472.0	-0.5797425	0.08164331	0.4888889	8.0	128590.13445496559
70	31992.582	5315.1987	40111.12	21476.293	24.0	1632.0128	15228.73	7877.8257	37885.645	581.8719	25560	2.8146638e-09	16134197.0	-0.10472815	-9262732.0	-0.5802382	0.08042633	0.63611114	26.0	129476.55139112473
71	34768.18	5018.621	41046.074	24477.094	24.0	1742.6583	17528.262	9557.108	43357.973	1812.2054	25920	1.0844734e-08	33085446.0	-0.06645841	-23993384.0	-0.57919455	0.0805081	0.5361111	6.0	130053.93045806885
72	33084.324	3083.1455	37693.438	28200.3	24.0	1685.9618	16099.119	8024.367	36479.492	1794.5072	26280	2.2848447e-08	8405476.0	-0.06777602	-5399116.0	-0.57857376	0.07544442	0.49166667	5.0	131222.59857606888
73	34509.633	5851.0664	43255.52	21780.068	24.0	1737.5201	16507.559	9188.393	41082.336	113.94007	26640	3.1188957e-08	17080732.0	-0.039598797	-12256832.0	-0.5781173	0.08337532	0.46944445	4.0	132066.86328196526
74	34840.13	4520.5254	41189.492	26468.031	24.0	1720.6726	15477.239	8555.511	38973.16	1053.228	27000	3.9322508e-08	11895040.0	-0.041053623	-7833127.0	-0.5782186	0.11588421	0.4888889	5.0	133009.05980086327
75	34250.508	4352.342	40074.773	24649.969	24.0	1717.1477	18561.604	10149.876	46450.965	1508.9204	27360	9.271834e-09	47946252.0	-0.046587754	-40131430.0	-0.57903373	0.11743536	0.45	3.0	133563.1713039875
76	34615.99	5816.3306	40967.375	21022.555	24.0	1746.2153	15051.763	8573.706	37700.113	956.7558	27720	3.1623575e-08	24500796.0	-0.032218724	-14447155.0	-0.5793998	0.10026236	0.51666665	5.0	134286.0180208683
77	34150.95	4415.2295	40247.734	25424.107	24.0	1699.5155	17000.02	8042.4316	42563.855	2884.9883	28080	-2.4504132e-08	18165128.0	-0.048932035	-11454344.0	-0.58064306	0.10587422	0.49722221	6.0	151827.99279284477
78	34057.57	4979.1353	40815.9	24621.38	24.0	1693.7081	16854.018	10083.134	47112.64	187.23033	28440	2.6594433e-09	36289580.0	-0.029145272	-27391934.0	-0.58124775	0.07593964	0.44166666	2.0	151884.2676730156
79	36361.824	4174.3154	40656.027	26569.31	24.0	1783.3562	15627.661	8638.614	36651.26	126.5263	28800	-2.4504132e-08	26225336.0	-0.028093703	-21353932.0	-0.581328	0.086805835	0.5555556	3.0	151939.40489411354
80	34405.82	4102.174	41005.29	26633.254	24.0	1718.2085	17865.988	9307.359	45049.38	717.5194	29160	-5.753504e-08	21580618.0	-0.08042813	-16681334.0	-0.58149177	0.081832334	0.5555556	11.0	151994.65268993378
81	35316.582	4612.0757	42164.42	25566.43	24.0	1775.1576	16147.27	9735.405	48483.086	25.16769	29520	7.578896e-08	28809080.0	-0.03903737	-25722216.0	-0.5834475	0.10434751	0.50555557	3.0	152049.24105715752
82	37034.574	3857.3364	41921.156	27293.572	24.0	1800.8903	18979.857	10126.089	44826.125	1952.1075	29880	-1.7550256e-08	22052766.0	-0.05252297	-17657878.0	-0.58419746	0.10756018	0.37777779	4.0	152104.77485919
83	34269.18	4860.0654	40566.93	24648.24	24.0	1700.0243	17192.559	9151.158	41706.375	1104.8434	30240	2.1192763e-08	27981900.0	-0.058026146	-20319596.0	-0.5849085	0.092917494	0.58055556	5.0	152159.22806596756
84	34567.168	4688.18	42305.527	26246.271	24.0	1730.0819	16445.256	9138.837	40649.844	1664.2443	30600	1.10930864e-08	20447074.0	-0.08777822	-16215240.0	-0.5854565	0.077309065	0.6166667	21.0	152213.69694018364
85	31403.754	4981.8613	42894.94	24704.855	24.0	1620.9243	14999.509	8243.901	39195.24	17.605923	30960	-2.351072e-08	16176519.0	-0.051072232	-12623287.0	-0.58589906	0.07520913	0.4611111	7.0	152268.45742797852
86	36567.598	2451.0781	40402.367	32641.494	24.0	1801.5219	17842.047	8859.131	38650.105	1492.6858	31320	5.596214e-08	10150347.0	-0.041690484	-7324509.0	-0.5847001	0.07990035	0.45277777	2.0	152323.0320699215
87	34417.543	6342.754	46684.996	23111.758	24.0	1701.699	17160.695	8623.684	41533.723	1878.387	31680	-7.185671e-08	31406632.0	-0.027223112	-23842896.0	-0.58425355	0.123594806	0.30277777	2.0	152377.70931601524
88	36250.37	4725.941	45490.754	25245.387	24.0	1748.2368	16136.197	8742.8955	39836.28	400.85925	32040	-3.2782555e-08	21980752.0	-0.006151932	-17167340.0	-0.5840922	0.08999817	0.48055556	3.0	152432.25642299652
89	34091.566	4681.6235	39948.86	24631.74	24.0	1727.4362	15858.217	8076.861	40405.617	706.68097	32400	-2.7484363e-08	14695842.0	-0.043224443	-11059337.0	-0.58402973	0.08912308	0.50555557	4.0	152487.7486600876
90	36581.707	3517.4888	41520.797	28543.572	24.0	1748.2279	16012.408	9513.27	43516.297	680.65375	32760	-1.4735592e-08	29779960.0	-0.027694538	-25857118.0	-0.58369386	0.079739474	0.33333334	2.0	152542.4916601181
91	37822.797	2185.7737	40845.832	33258.367	24.0	1807.3002	17270.354	9631.048	41271.445	1864.1385	33120	5.2485202e-08	23770150.0	-0.047841404	-19734294.0	-0.58327985	0.07959106	0.36944443	3.0	152597.77731704712
92	36002.23	6123.163	43553.484	23191.773	24.0	1766.9329	17278.98	9373.178	43333.438	971.1989	33480	6.655852e-08	24014742.0	-0.06262985	-19374240.0	-0.58265793	0.075975865	0.46944445	8.0	152652.56681609154
93	35455.64	3943.8174	43219.945	30365.62	24.0	1727.4296	19890.045	10394.236	45771.45	846.00903	33840	-7.4091884e-09	24689918.0	-0.058458433	-21300792.0	-0.58196956	0.088077866	0.39444444	7.0	152708.0268819332
94	36699.223	3391.4956	41368.62	28519.072	24.0	1749.8073	18310.695	9114.776	38906.98	1364.832	34200	7.0832256e-09	12065186.0	-0.06278142	-8233041.0	-0.58021843	0.07707417	0.45555556	4.0	152762.56323695183
95	36189.04	3525.5906	41126.676	27526.703	24.0	1743.5994	18139.762	8866.278	39898.246	980.8715	34560	-1.6970767e-09	11481944.0	-0.039279632	-8311636.0	-0.5791194	0.09527798	0.5861111	3.0	152817.8228740692
96	37481.242	2834.3396	43611.99	33762.445	24.0	1805.004	16227.103	9158.419	38596.863	564.5407	34920	-8.410878e-08	24469040.0	-0.046307795	-20810438.0	-0.57869834	0.092044376	0.50277776	3.0	152872.7903699875
97	36540.25	3578.8826	41480.355	29010.11	24.0	1779.6945	18015.467	10208.155	46654.543	1285.0349	35280	-4.6266035e-08	18872618.0	-0.07804517	-15057287.0	-0.57897663	0.081371464	0.55	12.0	152929.10925388336
98	35852.715	4872.966	40716.59	25173.893	24.0	1727.1011	17858.12	9040.784	40752.812	1689.2686	35640	-3.3113692e-10	15832016.0	-0.03437682	-9791764.0	-0.5811351	0.08479779	0.33333334	2.0	152984.80906510353
99	38021.582	4527.6294	45752.145	26582.922	24.0	1819.7994	17419.459	9109.7295	39444.234	1166.736	36000	4.967054e-09	19943938.0	-0.049777515	-14846240.0	-0.5814147	0.10993078	0.5222222	5.0	153040.64040517807
100	35169.4	4932.5825	44582.953	26741.762	24.0	1767.7507	18541.73	9881.605	44211.523	713.6993	36360	3.1623575e-08	29346552.0	0.0032950565	-25904792.0	-0.5818257	0.10075825	0.38055557	1.0	153097.48162794113
101	34502.324	4344.7583	41035.246	24310.535	24.0	1758.2955	15660.2705	8736.442	40578.516	329.97205	36720	1.3245477e-08	28290588.0	-0.0152029395	-20568754.0	-0.58186287	0.09153401	0.45555556	5.0	153153.07823181152
102	35050.4	4444.239	40466.242	27909.836	24.0	1742.8165	16447.611	9423.266	42576.023	1137.5759	37080	-5.0250026e-08	18207874.0	-0.014420058	-14744637.0	-0.5819939	0.10260166	0.45833334	2.0	153209.53520178795
103	34640.715	4466.9575	40365.957	26818.846	24.0	1688.3451	16970.723	8718.906	39719.758	1952.1158	37440	-3.4934946e-08	21886446.0	-0.028284315	-17351412.0	-0.5820481	0.08434467	0.37777779	3.0	153265.40987300873
104	34061.914	5239.61	41174.76	24878.322	24.0	1701.5092	16994.771	8951.382	39225.062	1071.9976	37800	4.735258e-08	25958418.0	-0.06059697	-21443268.0	-0.5817755	0.089718916	0.46944445	9.0	153321.78897809982
105	35768.83	5514.9785	43947.113	24999.336	24.0	1738.2324	15455.911	7940.525	34196.133	1350.1202	38160	7.583036e-08	21605330.0	-0.060387775	-13732626.0	-0.5834846	0.08862577	0.49166667	8.0	153377.55771398544
106	33639.516	6464.68	43729.145	25128.797	24.0	1692.4498	14225.203	8730.882	36000.33	201.59494	38520	3.6507846e-08	22450436.0	-0.076009266	-17497928.0	-0.584905	0.07999463	0.44722223	14.0	153433.86461496353
107	35600.2	6405.2954	43770.543	21569.324	24.0	1756.7639	16795.75	8561.274	37387.746	891.10077	38880	-3.9074155e-08	29448312.0	-0.04456924	-21820084.0	-0.5880392	0.08701518	0.29722223	4.0	153490.76686286926
108	35756.426	6276.08	43568.504	21140.139	24.0	1740.3739	20258.46	12623.469	71334.695	1440.0635	39240	-2.7318796e-08	71071600.0	-0.043525923	-65348556.0	-0.58868206	0.09768256	0.32777777	2.0	153546.95202207565
109	36948.418	3189.696	43935.145	32099.205	24.0	1768.6715	18647.61	11316.415	57286.62	1219.5161	39600	-7.657541e-10	55073740.0	-0.037046462	-51928252.0	-0.58901465	0.089923665	0.43333334	4.0	153602.72303915024
110	37868.75	3088.5723	43493.977	29841.312	24.0	1773.3528	18419.752	9447.128	42168.895	523.71594	39960	5.2412766e-08	22189754.0	-0.055466745	-18519980.0	-0.58930594	0.07601418	0.42777777	6.0	153658.88875102997
111	34766.29	5548.981	41964.766	26137.906	24.0	1700.4866	15996.292	9575.981	40387.83	683.67896	40320	-5.2195457e-08	34377856.0	-0.014298122	-28083564.0	-0.5898936	0.09651491	0.37777779	2.0	153714.283107996
112	35609.438	4307.333	41857.617	25594.207	24.0	1734.3677	15836.536	8214.726	37378.723	1879.4418	40680	-2.7318796e-08	17465014.0	-0.04655425	-14602127.0	-0.59045106	0.09785391	0.55277777	6.0	153770.60710597038
113	34018.95	5058.4927	41530.156	25688.406	24.0	1682.0851	17279.656	9168.217	42770.71	1011.03534	41040	3.2161672e-08	12751285.0	-0.044474483	-9871336.0	-0.5911142	0.09559038	0.4	5.0	153826.6707379818
114	35709.35	4307.145	39808.69	23307.37	24.0	1754.6476	15358.493	8812.102	37216.785	901.8855	41400	-2.8270815e-08	24229502.0	-0.07228027	-20328520.0	-0.591653	0.08506416	0.5222222	9.0	153883.0858089924
115	32337.91	5661.605	41502.99	24107.826	24.0	1638.3527	17102.143	8842.499	41577.656	2161.6968	41760	3.9405293e-08	18415000.0	-0.038277246	-13414860.0	-0.5939636	0.081234515	0.35833332	3.0	153938.75115513802
116	35054.523	4597.7627	41598.387	24964.176	24.0	1751.2639	15932.138	8809.415	39975.69	1584.0231	42120	2.135833e-08	20642312.0	0.002893464	-16543788.0	-0.5948982	0.1290568	0.40555555	1.0	153994.98793506622
117	36064.945	4289.1055	41435.496	24061.832	24.0	1744.551	16910.34	9301.187	39352.098	807.92426	42480	8.9613925e-09	28582488.0	0.0049439874	-23722382.0	-0.5953082	0.10401479	0.5	2.0	154051.3254301548
