Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	OPF	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
16	37537.215	0.0	37537.215	37537.215	24.0	1700.1166	24113.006	8011.868	33728.55	8143.9546	408	4037.0227	49746770.0	-61.78662	-43859880.0	-0.699382	0.14047204	0.5	1.0	75.57325792312622
17	38472.37	0.0	38472.37	38472.37	24.0	1740.5107	16016.969	9206.771	28809.951	132.96219	432	-2123.866	12929272.0	-462.7483	-6560150.5	-0.69933116	-0.3393403	0.875	79.0	79.9633858203888
18	40601.23	0.0	40601.23	40601.23	24.0	1821.1398	24014.133	11942.361	41635.19	2061.5532	456	3316.8477	31149246.0	-236.85522	-26033836.0	-0.7026598	0.10226289	0.29166666	1.0	84.51954364776611
19	37520.254	0.0	37520.254	37520.254	24.0	1714.3947	18004.518	9366.604	32764.201	2719.2043	480	-176.46617	3965534.0	-182.21556	-1070975.8	-0.70275486	0.08954129	0.5	6.0	88.59473371505737
20	35683.363	0.0	35683.363	35683.363	24.0	1695.9141	17240.959	8581.918	30492.432	1964.4121	504	-102.99358	8360571.5	-392.64325	-1293819.5	-0.7032226	0.09638701	0.875	6.0	92.6991057395935
21	40838.08	0.0	40838.08	40838.08	24.0	1848.2406	12170.386	9580.871	30423.715	201.32133	528	-5799.7026	65353970.0	-1091.2373	-62984150.0	-0.7030642	-0.62166333	0.8333333	79.0	97.28818893432617
22	34370.08	0.0	34370.08	34370.08	24.0	1656.8346	29962.412	8743.372	42709.086	8930.953	552	9400.081	220716240.0	-1616.6475	-214572690.0	-0.7171316	0.5221577	0.7083333	1.0	101.34105277061462
23	40813.836	0.0	40813.836	40813.836	24.0	1873.2037	13970.898	8272.178	29134.559	355.33987	576	-4600.892	41930756.0	-916.3125	-37441504.0	-0.7170769	-0.3957843	0.9583333	79.0	106.09188675880432
24	35777.266	0.0	35777.266	35777.266	24.0	1741.9463	21242.314	10852.232	36595.29	2511.8828	600	2916.5276	24376182.0	-474.35327	-21150752.0	-0.7326953	0.11661819	0.5416667	2.0	110.33180785179138
25	39371.164	0.0	39371.164	39371.164	24.0	1784.4043	11694.102	7256.6177	22352.15	285.53168	624	-5842.9097	69846190.0	-1213.8545	-53516470.0	-0.7328453	-0.47319043	0.9166667	79.0	114.73441886901855
26	34592.535	0.0	34592.535	34592.535	24.0	1704.7275	29292.99	12020.95	44736.996	5840.174	648	9602.54	183110080.0	-1618.2349	-179762580.0	-0.7341916	0.69133586	0.75	1.0	118.75947380065918
27	34941.715	0.0	34941.715	34941.715	24.0	1697.8832	12853.917	7616.101	26870.498	499.75186	672	-3094.6348	20099498.0	204.19116	-16559174.0	-0.7338923	0.18817712	0.625	1.0	122.7856707572937
28	36442.918	0.0	36442.918	36442.918	24.0	1714.3947	21004.686	9496.51	35335.05	4946.87	696	2434.2563	13611424.0	-108.94507	-11349678.0	-0.73364407	0.6589427	0.7083333	1.0	126.8411636352539
29	36113.023	0.0	36113.023	36113.023	24.0	1690.9263	12626.672	6714.0947	22297.16	611.4638	720	-3906.926	33985204.0	-62.23633	-26639302.0	-0.73342985	0.08367469	0.8333333	4.0	130.96534085273743
30	37255.707	0.0	37255.707	37255.707	24.0	1741.5118	19199.146	8530.037	37165.24	3436.1365	744	673.9769	10432402.0	-224.85086	-5008774.5	-0.7326898	0.1044741	0.625	4.0	135.26147890090942
31	38100.008	0.0	38100.008	38100.008	24.0	1746.4966	20715.1	10803.553	35772.5	1095.0051	768	1698.2748	14649648.0	-265.39587	-8237838.5	-0.7325156	0.103155084	0.45833334	2.0	139.5218596458435
32	35137.137	0.0	35137.137	35137.137	24.0	1656.8346	18922.547	7949.448	31494.238	1639.4435	792	1062.6316	16928948.0	-380.18152	-13020962.0	-0.7323395	0.15604715	0.41666666	2.0	143.58804368972778
33	36013.492	0.0	36013.492	36013.492	24.0	1713.3276	14506.995	9817.204	34518.41	531.5802	816	-2104.0742	17847710.0	-590.6936	-13631335.0	-0.7321583	-0.10861981	0.875	79.0	147.99208879470825
34	39264.164	0.0	39264.164	39264.164	24.0	1871.5385	15368.005	8964.234	32070.637	3210.7344	840	-2879.2976	20652438.0	-574.8833	-15807036.0	-0.7409791	-0.2256185	0.75	79.0	152.78216981887817
35	37577.184	0.0	37577.184	37577.184	24.0	1712.7584	28403.867	12350.394	41569.723	4823.636	864	7701.5137	131763350.0	-678.2085	-127520570.0	-0.761911	0.09813521	0.29166666	1.0	2264.875010728836
36	39203.18	0.0	39203.18	39203.18	24.0	1845.4902	15461.62	9161.016	31867.244	1127.6025	888	-2727.492	16946734.0	-501.438	-12753738.0	-0.7620357	-0.33375168	0.9166667	79.0	2271.188802719116
37	34848.797	0.0	34848.797	34848.797	24.0	1673.5029	21338.611	10332.934	36881.414	2291.5476	912	3433.66	28224302.0	-250.41797	-25407730.0	-0.767862	0.09022709	0.16666667	1.0	4102.648520946503
38	35958.434	0.0	35958.434	35958.434	24.0	1693.4916	11530.341	6889.6396	23086.434	621.4613	936	-4566.8286	40926020.0	-913.36523	-36590970.0	-0.7680374	-0.60755646	1.0	79.0	4107.864863872528
39	39205.293	0.0	39205.293	39205.293	24.0	1867.5067	16834.117	11773.132	40651.55	666.98486	960	-1292.2993	12688172.0	-562.81006	-9698646.0	-0.78662604	-0.050268646	1.0	79.0	4117.209451675415
40	38547.758	0.0	38547.758	38547.758	24.0	1758.2125	17323.912	7368.7344	28426.033	1888.3391	984	-1399.1993	26532106.0	-374.95544	-13819463.0	-0.7969996	0.10019318	0.6666667	2.0	4131.520010948181
41	35458.043	0.0	35458.043	35458.043	24.0	1675.3204	22631.283	10332.245	37307.66	3317.4526	1008	4207.319	39604180.0	-506.3689	-36168284.0	-0.79704005	0.40451416	0.75	1.0	4146.319032669067
42	39727.938	0.0	39727.938	39727.938	24.0	1838.4326	19594.635	12367.936	42715.99	1994.981	1032	480.7498	11739240.0	-375.5214	-5702096.5	-0.7971097	0.11958754	0.75	3.0	4161.315989017487
43	36346.97	0.0	36346.97	36346.97	24.0	1708.1644	17467.584	7024.14	27253.28	3169.0662	1056	-332.2325	7562988.5	-80.3931	-4847884.0	-0.7971064	0.11119223	0.6666667	3.0	4176.160477876663
44	37222.207	0.0	37222.207	37222.207	24.0	1718.6221	18748.475	9456.946	37024.43	2404.8953	1080	619.13446	7568691.5	-173.16605	-2719670.0	-0.79719186	0.14732146	0.41666666	1.0	4190.289047718048
45	39523.85	0.0	39523.85	39523.85	24.0	1758.8398	15086.32	8549.853	28350.129	829.33844	1104	-3176.5193	21623658.0	-657.09326	-17589410.0	-0.7973149	-0.36159292	0.9166667	79.0	4205.691811800003
46	36286.58	0.0	36286.58	36286.58	24.0	1709.4457	22404.867	10834.417	37173.59	2122.1956	1128	3705.2942	33269472.0	-345.88965	-30183196.0	-0.8046793	0.09893223	0.16666667	1.0	4219.8295867443085
47	40049.293	0.0	40049.293	40049.293	24.0	1841.934	19426.773	11811.14	40361.51	1918.1388	1152	233.56316	7169198.5	-243.71925	-3539390.2	-0.804699	0.11282871	0.7083333	4.0	6877.662708997726
48	37169.79	0.0	37169.79	37169.79	24.0	1712.9974	20212.998	7897.02	32688.21	4619.9883	1176	1333.6776	10929727.0	-198.99878	-7048910.0	-0.8048262	0.08548075	0.5	1.0	6881.705548763275
49	37799.453	0.0	37799.453	37799.453	24.0	1714.7017	17000.04	8420.014	29466.615	2198.403	1200	-1005.12994	6650622.5	-132.79865	-2345515.0	-0.8048133	0.108811885	0.45833334	2.0	6886.384182691574
50	37792.863	0.0	37792.863	37792.863	24.0	1737.2845	17907.291	10568.621	36870.5	1587.3684	1224	-279.06912	5527043.0	17.944458	-2037290.0	-0.8048868	0.09607247	0.375	1.0	6898.203833818436
51	36698.598	0.0	36698.598	36698.598	24.0	1690.9263	18236.635	8448.519	31079.803	2812.0938	1248	339.9702	4827584.0	-47.86905	-1641930.0	-0.8049747	0.108549826	0.75	2.0	6910.881675004959
52	35692.51	0.0	35692.51	35692.51	24.0	1681.5297	20470.033	9777.83	39066.74	3359.722	1272	2426.8386	15338761.0	-249.0586	-12522780.0	-0.8053677	0.1233142	0.20833333	1.0	6921.467694759369
53	36129.93	0.0	36129.93	36129.93	24.0	1678.3387	15002.972	7792.9067	28744.678	1479.6844	1296	-1923.5248	8445041.0	-362.99402	-7362608.5	-0.8056242	-0.37104928	0.7916667	79.0	6932.525719642639
54	37425.4	0.0	37425.4	37425.4	24.0	1717.4429	15713.035	8427.06	32001.078	1170.4482	1320	-1954.8228	9548283.0	-413.90747	-7115731.0	-0.8227035	-0.28195187	0.875	79.0	6942.83336186409
55	36670.855	0.0	36670.855	36670.855	24.0	1689.1709	19054.627	9673.181	39429.46	2730.845	1344	1107.2816	6089359.5	-177.1955	-3676497.8	-0.83939826	0.087404795	0.16666667	2.0	6952.3511028289795
56	36482.133	0.0	36482.133	36482.133	24.0	1675.3204	17804.084	8801.024	32104.508	2248.0635	1368	65.3548	3382349.0	-151.46667	-1191139.2	-0.83970654	0.08171442	0.5833333	4.0	6961.9376657009125
57	37691.61	0.0	37691.61	37691.61	24.0	1719.556	17444.912	10187.414	36125.715	1687.1458	1392	-539.4246	4934669.5	-334.82727	-2690235.5	-0.8399325	-0.18284564	0.9166667	79.0	6972.188163757324
58	36274.55	0.0	36274.55	36274.55	24.0	1705.8887	18092.104	8621.625	31923.814	2369.4744	1416	254.46863	2372310.8	-98.728516	-948405.6	-0.8486986	0.092631556	0.29166666	2.0	6981.71257185936
59	36999.66	0.0	36999.66	36999.66	24.0	1694.923	16992.236	8273.407	31503.828	1844.5165	1440	-799.14966	2949782.0	-201.04987	-1756239.0	-0.84884584	0.07714853	0.5833333	22.0	6991.424866676331
60	39821.72	0.0	39821.72	39821.72	24.0	1828.0719	21281.123	12553.753	43290.32	4011.5994	1464	1884.6064	14175108.0	-358.72083	-11218934.0	-0.8529306	0.11228184	0.45833334	2.0	7001.0973517894745
61	39542.887	0.0	39542.887	39542.887	24.0	1913.777	10860.454	8067.889	25566.143	1774.2097	1488	-6391.176	79470470.0	-1222.8481	-75539040.0	-0.85356027	-0.3207051	0.9166667	79.0	7011.871695756912
62	39909.508	0.0	39909.508	39909.508	24.0	1854.903	29025.979	12892.794	47556.395	2372.3386	1512	7471.6973	111722530.0	-760.7617	-109629176.0	-0.8624958	0.22235052	0.33333334	1.0	7021.504316806793
63	36425.5	0.0	36425.5	36425.5	24.0	1696.8412	23544.0	9615.268	37188.71	3640.274	1536	4339.411	45407156.0	86.45654	-42315896.0	-0.86267954	0.086158365	0.5833333	1.0	7031.418224811554
64	40320.31	0.0	40320.31	40320.31	24.0	1889.4932	9429.17	7211.401	23617.33	1304.9584	1560	-7883.8335	119458296.0	-1576.7642	-115342880.0	-0.86293036	-0.5740232	1.0	79.0	7042.692457914352
65	40700.92	0.0	40700.92	40700.92	24.0	1855.6367	20400.719	11442.952	40421.25	5251.061	1584	655.37933	6839429.5	-388.01608	-2738305.2	-0.87167925	0.10078547	0.8333333	6.0	7052.405567884445
66	40189.723	0.0	40189.723	40189.723	24.0	1902.1827	20763.102	8478.027	35578.234	6600.188	1608	751.7852	9535285.0	-169.39185	-5827987.0	-0.8707971	0.10915523	0.45833334	3.0	7062.182837963104
67	40834.49	0.0	40834.49	40834.49	24.0	1852.3955	24681.53	12840.713	42452.168	2966.836	1632	3857.3027	40959004.0	-424.4348	-35178896.0	-0.87051666	0.11125371	0.25	1.0	7071.819331645966
68	37014.66	0.0	37014.66	37014.66	24.0	1712.7264	27494.102	10411.076	41074.98	5873.111	1656	7008.3047	114854810.0	-1079.312	-110864270.0	-0.87043244	0.27912375	0.375	1.0	7081.346428871155
69	38118.58	0.0	38118.58	38118.58	24.0	1736.9972	15826.013	7438.202	29329.79	3375.9895	1680	-2254.7002	16251147.0	-557.8474	-12500487.0	-0.87004316	-0.10860827	0.9583333	79.0	7091.588623762131
70	35690.008	0.0	35690.008	35690.008	24.0	1681.1107	22535.994	11386.536	38702.984	3119.0867	1704	4169.6353	41033828.0	-366.1521	-38121760.0	-0.8765196	0.13852338	0.29166666	1.0	7101.55103468895
71	36231.246	0.0	36231.246	36231.246	24.0	1686.5094	16900.553	7889.1924	30990.611	2554.5876	1728	-555.177	5100494.5	-226.41089	-2139821.8	-0.8768816	0.090761386	0.7916667	14.0	7112.149495840073
72	40149.586	0.0	40149.586	40149.586	24.0	1849.2793	11787.292	8870.116	30322.1	1430.4181	1752	-5785.235	66923470.0	-1155.7852	-63842416.0	-0.88125074	-0.41201904	0.9166667	79.0	7123.519753932953
73	39677.035	0.0	39677.035	39677.035	24.0	1854.903	22309.586	11989.104	41473.66	1532.777	1776	2533.1052	17441422.0	-199.06836	-15586870.0	-0.9155981	0.07566612	0.16666667	1.0	7133.134930849075
74	36496.965	0.0	36496.965	36496.965	24.0	1703.043	23288.787	8070.534	35204.125	6958.2026	1800	3898.5596	46197824.0	-732.9236	-42522700.0	-0.91566366	0.3212172	0.7916667	1.0	7142.625800848007
75	35795.34	0.0	35795.34	35795.34	24.0	1697.8832	16168.516	8620.024	33227.105	1456.1165	1824	-859.71857	3387732.0	114.60138	-1330458.4	-0.91592133	0.14781125	0.5833333	2.0	7152.117089033127
76	36657.152	0.0	36657.152	36657.152	24.0	1715.3964	17633.984	9458.629	34301.184	2488.8167	1848	-55.33963	5674497.5	-172.75249	-2503384.2	-0.9164031	0.10941183	0.6666667	5.0	7161.687256813049
77	39944.117	0.0	39944.117	39944.117	24.0	1901.7285	10423.283	8349.901	27809.604	1338.5802	1872	-6860.463	92993530.0	-1372.0938	-87595450.0	-0.9168867	-0.377704	1.0	79.0	7172.6864178180695
78	39723.797	0.0	39723.797	39723.797	24.0	1863.0166	26384.164	12832.818	44422.344	5725.2617	1896	5528.203	67819900.0	-484.93408	-63005820.0	-0.9542858	0.45714322	0.875	1.0	7183.291220903397
79	39429.55	0.0	39429.55	39429.55	24.0	1778.8392	20898.447	7718.2324	30362.906	5336.9116	1920	926.054	18877878.0	-213.08789	-16599077.0	-0.9543273	0.3513998	0.7083333	1.0	7193.616297960281
80	40423.203	0.0	40423.203	40423.203	24.0	1839.2637	16422.062	11822.217	38438.62	1779.0681	1944	-2072.6885	18240026.0	114.68909	-15395535.0	-0.95440304	0.23319761	0.5	1.0	7203.249057769775
81	40254.598	0.0	40254.598	40254.598	24.0	1893.8453	17153.959	8658.153	33665.574	5203.9883	1968	-1987.5171	14446632.0	602.8052	-8732664.0	-0.95463085	0.109329574	0.7916667	3.0	7212.967514753342
82	36230.0	0.0	36230.0	36230.0	24.0	1720.6045	27082.85	10381.703	39214.62	5299.2417	1992	7119.89	104168010.0	-1044.5684	-102823100.0	-0.9552471	0.4869418	0.7083333	1.0	7222.686951875687
83	36943.047	0.0	36943.047	36943.047	24.0	1725.7246	16158.641	8846.845	32661.984	1889.2124	2016	-1405.9327	10217155.0	279.83325	-7173497.0	-0.9554933	0.08541285	0.45833334	1.0	7233.093931674957
84	40428.812	0.0	40428.812	40428.812	24.0	1907.3756	13363.901	9237.257	31382.156	1209.5707	2040	-4762.9956	45732644.0	-930.43066	-41546536.0	-0.95579916	-0.34050664	0.9583333	79.0	7244.622839689255
85	36233.99	0.0	36233.99	36233.99	24.0	1678.3387	33882.39	10352.282	45363.035	9018.327	2064	12175.663	297599040.0	118.990234	-294608320.0	-0.98231846	0.58476996	0.75	1.0	7255.116344690323
86	36950.14	0.0	36950.14	36950.14	24.0	1696.8412	18010.635	8963.816	35190.95	1644.9949	2088	6.5307107	4259412.0	17.48143	-1222955.8	-0.9825065	0.54611295	0.5	1.0	7265.469533920288
87	37493.82	0.0	37493.82	37493.82	24.0	1694.5884	15121.276	7350.642	28828.924	1942.0276	2112	-2451.048	15958129.0	-9.740723	-13505445.0	-0.98266524	0.2292195	0.8333333	2.0	7274.977283716202
88	38595.16	0.0	38595.16	38595.16	24.0	1747.2052	16569.947	8698.013	31815.105	1122.881	2136	-1601.3119	7165716.5	169.81812	-4706614.0	-0.9828244	0.13929133	0.375	1.0	7284.518784761429
89	37826.645	0.0	37826.645	37826.645	24.0	1712.1582	23372.195	11628.461	43562.09	2733.7373	2160	4034.3093	36621020.0	-563.6013	-34145172.0	-0.9828661	0.83235306	0.8333333	1.0	7294.476194620132
90	39893.316	0.0	39893.316	39893.316	24.0	1892.6141	12465.52	9194.628	30509.13	1114.2389	2184	-5132.979	52445892.0	-1026.5957	-49746130.0	-0.9830585	-0.43472114	1.0	79.0	7305.949985742569
91	39998.605	0.0	39998.605	39998.605	24.0	1877.9137	14855.157	9721.373	33163.1	2645.0713	2208	-3414.588	28500470.0	-740.1216	-23898962.0	-0.9991326	-0.23131484	0.9583333	79.0	7317.203836917877
92	37118.125	0.0	37118.125	37118.125	24.0	1716.6084	37259.324	10747.965	50549.156	9469.727	2232	13912.3125	438302180.0	-1477.21	-430567700.0	-1.0138611	0.71155244	0.8333333	1.0	7326.7328379154205
93	39416.117	0.0	39416.117	39416.117	24.0	1822.3896	18548.6	10797.966	38069.84	2541.4722	2256	-302.6497	4210279.5	200.08221	-1401700.2	-1.0143517	0.4759967	0.875	1.0	7336.303981781006
94	37972.66	0.0	37972.66	37972.66	24.0	1722.0151	16281.823	7633.277	28518.094	2070.3274	2280	-1931.5067	13395017.0	211.37158	-8653949.0	-1.014791	0.22257893	0.7083333	1.0	7346.39036488533
95	35997.305	0.0	35997.305	35997.305	24.0	1667.8983	19620.297	8577.714	34387.77	2703.9583	2304	1535.097	9347961.0	193.14124	-6938193.0	-1.0151327	0.19118734	0.41666666	1.0	7356.907941818237
96	36706.703	0.0	36706.703	36706.703	24.0	1709.3802	15966.308	9515.507	32206.006	1108.5077	2328	-1300.4877	6064435.5	202.6864	-4225055.5	-1.0154353	0.2637441	1.0	2.0	7369.293559789658
97	40298.9	0.0	40298.9	40298.9	24.0	1871.5385	17160.479	9312.964	35147.703	4512.3086	2352	-1914.6998	12321241.0	-35.354248	-7534200.5	-1.0159569	0.07962179	0.375	1.0	7380.521273851395
98	36919.36	0.0	36919.36	36919.36	24.0	1713.5365	22494.13	9998.181	39428.633	3011.8823	2376	3368.8877	28387946.0	-144.698	-24809538.0	-1.0161496	0.11104361	0.5	1.0	7391.954992771149
99	35234.25	0.0	35234.25	35234.25	24.0	1674.0067	20063.332	9288.423	35045.66	2140.3088	2400	2205.134	13356173.0	-133.14209	-11471364.0	-1.016226	0.13040155	0.45833334	1.0	7404.350961923599
100	40256.75	0.0	40256.75	40256.75	24.0	1879.8944	11592.688	8579.996	29140.447	1414.6107	2424	-6093.446	72696620.0	-1166.896	-70049160.0	-1.0162543	-0.45519435	0.8333333	79.0	7417.406837940216
101	40304.3	0.0	40304.3	40304.3	24.0	1897.0726	16479.062	10375.484	35697.008	2749.2617	2448	-2189.66	14035059.0	-515.25195	-10991774.0	-1.0547092	-0.13149355	0.9583333	79.0	7429.350087881088
102	36973.707	0.0	36973.707	36973.707	24.0	1732.3959	24061.932	10580.686	38655.88	3708.7446	2472	4489.144	55986510.0	-165.66943	-51415104.0	-1.0863923	0.68762445	0.5833333	1.0	7439.830221652985
103	37604.14	0.0	37604.14	37604.14	24.0	1734.9149	19881.645	8427.581	32802.16	4462.2925	2496	1157.7572	8891549.0	-46.04004	-5098953.0	-1.086426	0.3499066	0.5416667	1.0	7450.2550168037415
104	37135.293	0.0	37135.293	37135.293	24.0	1706.2445	22604.334	9737.013	36931.59	4650.5625	2520	3308.2385	34210080.0	230.09961	-31189776.0	-1.086459	0.6289285	0.75	1.0	7460.516521930695
105	39815.4	0.0	39815.4	39815.4	24.0	1816.4655	15625.636	9581.791	33294.113	2793.4343	2544	-2939.6306	19862688.0	-605.32324	-15346108.0	-1.0865648	-0.40977216	0.9583333	79.0	7470.881682872772
106	37353.79	0.0	37353.79	37353.79	24.0	1706.5082	20596.861	9864.245	33451.527	3420.7737	2568	1748.8629	9783599.0	-343.32532	-8060964.5	-1.1086696	1.0803593	0.625	1.0	7480.53040099144
107	36603.37	0.0	36603.37	36603.37	24.0	1682.2152	20460.143	8600.387	34100.875	3394.7375	2592	1767.5665	13088604.0	188.98315	-9138495.0	-1.1088488	0.20929118	0.375	1.0	7490.713558673859
108	40146.113	0.0	40146.113	40146.113	24.0	1868.2944	14302.39	9757.585	31128.445	1322.9823	2616	-3956.9636	32322710.0	-787.4846	-27353958.0	-1.109139	-0.47254124	0.9583333	79.0	7502.25515961647
109	39983.4	0.0	39983.4	39983.4	24.0	1848.2406	17913.467	10815.684	36917.28	1961.6559	2640	-1035.6018	5924999.5	-367.8728	-3525506.0	-1.1454138	-0.064836115	0.9583333	79.0	7513.694801807404
110	36950.113	0.0	36950.113	36950.113	24.0	1722.2982	24295.047	10297.487	36279.637	3996.1045	2664	4607.5767	56415812.0	-796.7007	-53997304.0	-1.1534702	0.36934507	0.625	1.0	7524.113986730576
111	40225.164	0.0	40225.164	40225.164	24.0	1885.8839	16265.418	9046.32	34073.133	2096.096	2688	-2619.947	16714191.0	-559.5293	-11749944.0	-1.1536262	-0.2844698	0.9583333	79.0	7535.370919942856
112	37026.312	0.0	37026.312	37026.312	24.0	1723.973	19857.842	9242.151	34691.223	3806.195	2712	1380.3995	4481224.0	-141.09717	-3779821.2	-1.1831316	0.10939598	0.5	2.0	7544.8588078022
113	37087.414	0.0	37087.414	37087.414	24.0	1717.4429	19424.86	9177.215	36302.34	1934.1481	2736	1013.66547	4692712.5	-184.67725	-2617976.0	-1.1831614	0.08736691	0.5833333	4.0	7554.843054771423
114	40261.7	0.0	40261.7	40261.7	24.0	1831.7836	20605.541	12381.835	40361.86	2255.0413	2760	958.3457	9620293.0	-148.88672	-5710089.0	-1.1830121	0.1492189	0.625	2.0	7565.457209825516
115	40397.117	0.0	40397.117	40397.117	24.0	1900.2592	14716.823	9024.993	32703.54	1826.8466	2784	-3801.1682	29937640.0	-768.9192	-26927676.0	-1.1827741	-0.5032473	0.875	79.0	7576.9127407073975
116	40244.562	0.0	40244.562	40244.562	24.0	1843.6499	26711.822	10185.065	43340.06	7027.3135	2808	5203.7227	59685280.0	-510.71436	-56633810.0	-1.1949676	0.5208064	0.75	1.0	7587.427777767181
117	37678.082	0.0	37678.082	37678.082	24.0	1722.0028	16279.87	9116.313	33016.04	1604.327	2832	-1632.1923	7083830.5	-131.4552	-5704416.5	-1.1949466	0.083171554	0.5	4.0	7597.002190828323
118	37072.254	0.0	37072.254	37072.254	24.0	1712.4537	21168.896	9616.594	35273.867	1782.047	2856	2250.4631	12967009.0	-292.17322	-11942718.0	-1.1947056	0.43349004	0.45833334	1.0	7606.563683748245
119	36588.63	0.0	36588.63	36588.63	24.0	1697.9678	17772.75	8845.024	33856.223	1934.5156	2880	-12.158977	2163090.2	66.222664	-564616.25	-1.1946719	0.28090528	0.5416667	1.0	7616.534640789032
120	36410.707	0.0	36410.707	36410.707	24.0	1700.8893	15892.745	7682.857	26781.281	2133.3997	2904	-1484.4186	8129707.5	-20.315674	-4762392.0	-1.1946368	0.0814991	0.25	1.0	7627.002777814865
121	40358.906	0.0	40358.906	40358.906	24.0	1878.1683	14204.917	10377.206	33467.48	1645.2875	2928	-4035.8047	38990068.0	-850.68506	-33236438.0	-1.1946925	-0.44034687	1.0	79.0	7638.396017789841
122	40996.945	0.0	40996.945	40996.945	24.0	1891.1002	20425.51	10836.091	41027.195	4367.0044	2952	423.22574	4683322.5	-248.88145	-1260879.2	-1.2242419	0.121331535	0.625	4.0	7648.893047809601
123	41043.707	0.0	41043.707	41043.707	24.0	1895.6279	16429.662	9219.3955	32874.062	2052.734	2976	-2699.648	15779807.0	-564.2092	-13673485.0	-1.2249581	-0.40253553	0.9583333	79.0	7659.312273740768
124	37938.695	0.0	37938.695	37938.695	24.0	1734.2568	28975.229	10907.309	41860.406	7302.1587	3000	7830.566	121837144.0	-772.51904	-119139470.0	-1.2446233	0.5301995	0.5	1.0	7669.260800600052
